"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
6.494189114E0;-1.037673235E0;-1.031498075E0;6.625639200E-1
6.499114583E0;-1.020629048E0;-1.016584277E0;7.318060398E-1
6.504040104E0;-9.886710048E-1;-9.952790141E-1;8.117007613E-1
6.508964635E0;-9.492563009E-1;-9.750390053E-1;8.947913647E-1
6.513890104E0;-9.098415375E-1;-9.494726658E-1;9.768166542E-1
6.518815625E0;-8.736225367E-1;-9.260368943E-1;1.062037826E0
6.523741146E0;-8.395341635E-1;-9.079273939E-1;1.141932607E0
6.528666614E0;-8.139678240E-1;-9.015358686E-1;1.210109472E0
6.533592135E0;-7.979888916E-1;-9.047315717E-1;1.264437914E0
6.538551979E0;-7.979888916E-1;-9.196453094E-1;1.301722169E0
6.543477500E0;-8.054457307E-1;-9.420158267E-1;1.324092627E0
6.548403021E0;-8.192941546E-1;-9.633211493E-1;1.329419017E0
6.553328541E0;-8.299467564E-1;-9.878221750E-1;1.321962118E0
6.558254010E0;-8.331425786E-1;-1.014453769E0;1.298526287E0
6.563179531E0;-8.374036551E-1;-1.036824346E0;1.265503168E0
6.568105000E0;-8.405994177E-1;-1.055999041E0;1.216501117E0
6.573030521E0;-8.491215110E-1;-1.070912719E0;1.155781031E0
6.577956041E0;-8.725573421E-1;-1.078369617E0;1.090800047E0
6.582881562E0;-9.109067917E-1;-1.074108481E0;1.015166283E0
6.587807031E0;-9.556478858E-1;-1.064521074E0;9.267492294E-1
6.592732552E0;-9.971931577E-1;-1.044281125E0;8.393976688E-1
6.597646302E0;-1.035542727E0;-1.019780040E0;7.499154806E-1
6.602571823E0;-1.064304829E0;-9.910179973E-1;6.604334116E-1
6.607497291E0;-1.092001677E0;-9.579947591E-1;5.741470456E-1
6.612422812E0;-1.125024796E0;-9.217758775E-1;4.931870401E-1
6.617348281E0;-1.163374305E0;-8.823611140E-1;4.196838737E-1
6.622273802E0;-1.199593306E0;-8.440116048E-1;3.493764699E-1
6.627210156E0;-1.225159526E0;-8.088578582E-1;2.865259051E-1
6.632135625E0;-1.242203832E0;-7.758347392E-1;2.407196015E-1
6.637061146E0;-1.241138577E0;-7.492031455E-1;1.981090605E-1
6.641986666E0;-1.228355408E0;-7.300283909E-1;1.533679962E-1
6.646912135E0;-1.215572238E0;-7.215062976E-1;1.139532328E-1
6.651837656E0;-1.207050204E0;-7.225715518E-1;7.347322255E-2
6.656727864E0;-1.213441610E0;-7.321588993E-1;3.618900105E-2
6.661653333E0;-1.234746933E0;-7.374852896E-1;1.062267460E-2
6.666578854E0;-1.266704798E0;-7.310936451E-1;-9.617332369E-3
6.671504375E0;-1.292271256E0;-7.236368060E-1;-2.346575819E-2
6.676429844E0;-1.315707088E0;-7.065926194E-1;-3.411839157E-2
6.681355364E0;-1.326359630E0;-6.874178648E-1;-3.198786452E-2
6.686315469E0;-1.330620766E0;-6.671779156E-1;-2.346575819E-2
6.691240937E0;-1.334881663E0;-6.426767707E-1;-6.421541795E-3
6.696166458E0;-1.340208054E0;-6.117841601E-1;2.340583690E-2
6.701091979E0;-1.346599579E0;-5.808914900E-1;6.069006026E-2
6.706017448E0;-1.347664952E0;-5.468030572E-1;1.128879711E-1
6.710942969E0;-1.337012291E0;-5.159104466E-1;1.799995750E-1
6.715832969E0;-1.310380697E0;-4.850178063E-1;2.535027564E-1
6.720758437E0;-1.257117510E0;-4.551904202E-1;3.344627619E-1
6.725683958E0;-1.185744882E0;-4.317546189E-1;4.239449203E-1
6.730609479E0;-1.105850101E0;-4.157756567E-1;5.176880956E-1
6.735534948E0;-1.027020693E0;-4.115146101E-1;6.156923175E-1
6.740460469E0;-9.609742165E-1;-4.157756567E-1;7.105007768E-1
6.745413906E0;-9.130373597E-1;-4.285588264E-1;8.042439222E-1
6.750339375E0;-8.864057660E-1;-4.498641193E-1;8.969219327E-1
6.755264896E0;-8.800141811E-1;-4.754304290E-1;9.842734933E-1
6.760190416E0;-8.778836727E-1;-5.020620227E-1;1.062037826E0
6.765115885E0;-8.725573421E-1;-5.254978538E-1;1.136606336E0
6.770041406E0;-8.619046807E-1;-5.414767861E-1;1.201587319E0
6.774952448E0;-8.342078328E-1;-5.489336252E-1;1.261242151E0
6.779877916E0;-7.969235778E-1;-5.468030572E-1;1.310244203E0
6.784803437E0;-7.543130517E-1;-5.340199471E-1;1.352854848E0
6.789728958E0;-7.138330936E-1;-5.105841160E-1;1.386943221E0
6.794654427E0;-6.808098555E-1;-4.828872681E-1;1.409313679E0
6.799579948E0;-6.509824991E-1;-4.498641193E-1;1.417835951E0
6.804490104E0;-6.222203970E-1;-4.093841016E-1;1.415705323E0
6.809415573E0;-5.902625322E-1;-3.689040840E-1;1.397595763E0
6.814341094E0;-5.572393537E-1;-3.220324814E-1;1.366703272E0
6.819266614E0;-5.242161155E-1;-2.762261331E-1;1.321962118E0
6.824192083E0;-4.890624881E-1;-2.314850837E-1;1.260176897E0
6.829117604E0;-4.581698477E-1;-1.814176887E-1;1.187739015E0
6.834042396E0;-4.326034784E-1;-1.334808320E-1;1.103583097E0
6.838967864E0;-4.123634994E-1;-8.660925180E-2;1.001317859E0
6.843893385E0;-3.921234906E-1;-3.867239505E-2;8.905302882E-1
6.848818906E0;-3.793403208E-1;6.068672985E-3;7.690902352E-1
6.853744375E0;-3.622961044E-1;4.122237116E-2;6.369975805E-1
6.858669896E0;-3.505781889E-1;6.465816498E-2;4.942522943E-1
6.863595729E0;-3.377950490E-1;7.104974985E-2;3.451154232E-1
6.868521198E0;-3.292729259E-1;6.465816498E-2;1.959785223E-1
6.873446719E0;-3.260771632E-1;5.400552973E-2;4.577637091E-2
6.878372239E0;-3.260771632E-1;4.015710205E-2;-1.054910496E-1
6.883297708E0;-3.345992565E-1;2.098236233E-2;-2.567584813E-1
6.888223229E0;-3.409908414E-1;-2.453434980E-3;-4.037648141E-1
6.893146458E0;-3.548392653E-1;-2.801975980E-2;-5.465101600E-1
6.898071927E0;-3.782750666E-1;-4.399871081E-2;-6.796681285E-1
6.902997448E0;-4.038413763E-1;-5.145555735E-2;-7.957818508E-1
6.907922969E0;-4.272771776E-1;-4.399871081E-2;-9.055039883E-1
6.912848437E0;-4.421908557E-1;-2.801975980E-2;-1.003508091E0
6.917773906E0;-4.464519024E-1;-6.714489311E-3;-1.082337499E0
6.922697969E0;-4.485824704E-1;2.737394348E-2;-1.144122839E0
6.927623437E0;-4.453866780E-1;6.146237999E-2;-1.193125010E0
6.932548958E0;-4.379298091E-1;1.030076519E-1;-1.226148248E0
6.937474479E0;-4.304729700E-1;1.520097703E-1;-1.247453451E0
6.942399948E0;-4.208855927E-1;2.020771652E-1;-1.258106112E0
6.947325469E0;-4.006456137E-1;2.564056218E-1;-1.252779841E0
6.952285833E0;-3.676224053E-1;2.968856096E-1;-1.229343891E0
6.957211302E0;-3.292729259E-1;3.224519193E-1;-1.192059755E0
6.962136823E0;-2.887929082E-1;3.331045806E-1;-1.141992331E0
6.967062344E0;-2.536392212E-1;3.341698349E-1;-1.078076601E0
6.971987812E0;-2.280729115E-1;3.352351189E-1;-1.009899735E0
6.976913333E0;-2.131592333E-1;3.394961655E-1;-9.427881837E-1
6.981804896E0;-1.918539703E-1;3.352351189E-1;-8.788723946E-1
6.986730364E0;-1.673528999E-1;3.203214109E-1;-8.085649610E-1
6.991655885E0;-1.556349993E-1;2.947551012E-1;-7.308007479E-1
6.996581406E0;-1.513739526E-1;2.627971768E-1;-6.455796957E-1
7.001506875E0;-1.567002684E-1;2.244477123E-1;-5.497059822E-1
7.006432396E0;-1.577655226E-1;1.839676648E-1;-4.538322091E-1
7.011385885E0;-1.481781602E-1;1.424223930E-1;-3.558279574E-1
7.016311354E0;-1.183507740E-1;9.661607444E-2;-2.588889897E-1
7.021236875E0;-7.360970974E-2;4.761394858E-2;-1.619500071E-1
7.026162396E0;-2.780337818E-2;1.807619003E-3;-6.501103938E-2
7.031087864E0;1.054610871E-2;-4.186818376E-2;2.766689099E-2
7.036013385E0;3.185138106E-2;-7.489135116E-2;1.160837561E-1
7.040922552E0;3.824295849E-2;-1.015229449E-1;1.927827448E-1
7.045848021E0;4.037348926E-2;-1.185671538E-1;2.566985488E-1
7.050773541E0;4.569980502E-2;-1.281545311E-1;3.131574988E-1
7.055699062E0;6.274402142E-2;-1.281545311E-1;3.578985631E-1
7.060624531E0;8.724507689E-2;-1.270892620E-1;3.941175342E-1
7.065550052E0;1.170724556E-1;-1.238934696E-1;4.218144119E-1
7.070475677E0;1.447693110E-1;-1.260239929E-1;4.431196749E-1
7.075401146E0;1.532914191E-1;-1.292197853E-1;4.505765140E-1
7.080326666E0;1.500956267E-1;-1.377419084E-1;4.559028447E-1
7.085252135E0;1.383777261E-1;-1.505250782E-1;4.559028447E-1
7.090177656E0;1.202682480E-1;-1.579819173E-1;4.505765140E-1
7.095103177E0;1.010935083E-1;-1.654387563E-1;4.399238527E-1
7.100020885E0;8.937560022E-2;-1.718303412E-1;4.250101745E-1
7.104946406E0;8.617981523E-2;-1.814176887E-1;4.047701657E-1
7.109871875E0;8.617981523E-2;-1.910050660E-1;3.802691102E-1
7.114797396E0;7.978823036E-2;-1.984619349E-1;3.621596396E-1
7.119722916E0;6.380928308E-2;-1.973966509E-1;3.387238681E-1
7.124648385E0;4.569980502E-2;-1.899398118E-1;3.120922744E-1
7.129594427E0;2.759032510E-2;-1.750261337E-1;2.865259051E-1
7.134519896E0;1.480716094E-2;-1.579819173E-1;2.566985488E-1
7.139445416E0;4.154527560E-3;-1.398724169E-1;2.204795927E-1
7.144370937E0;3.089264035E-3;-1.153713688E-1;1.874564141E-1
7.149296458E0;9.587369859E-4;-8.767451346E-2;1.544332504E-1
7.154221927E0;9.587369859E-4;-6.104292721E-2;1.118227020E-1
7.159119896E0;5.219791085E-3;-3.334607929E-2;7.027743012E-2
7.164045364E0;8.415581658E-3;-1.097554341E-2;2.873215266E-2
7.168970885E0;8.415581658E-3;1.032972615E-2;-1.494364813E-2
7.173896406E0;6.285054609E-3;2.630867809E-2;-5.648892745E-2
7.178821875E0;7.350317203E-3;3.802657872E-2;-1.022952646E-1
7.183747396E0;2.024000511E-3;3.909184039E-2;-1.576889604E-1
7.188672969E0;-1.288968883E-2;2.843920887E-2;-2.162784487E-1
7.193598437E0;-3.632548451E-2;1.246025413E-2;-2.738026679E-1
7.198523958E0;-6.721813232E-2;-7.779752836E-3;-3.260006011E-1
7.203449479E0;-1.055676192E-1;-2.056291513E-2;-3.696763813E-1
7.208374948E0;-1.407213062E-1;-2.056291513E-2;-4.058953524E-1
7.213300469E0;-1.567002684E-1;-1.097554341E-2;-4.282658994E-1
7.218226302E0;-1.598960459E-1;1.807619003E-3;-4.453101158E-1
7.223151771E0;-1.481781602E-1;2.098236233E-2;-4.527669549E-1
7.228077291E0;-1.258076280E-1;4.122237116E-2;-4.474406242E-1
7.233002812E0;-1.055676192E-1;6.465816498E-2;-4.325269461E-1
7.237928333E0;-1.002413034E-1;9.022448957E-2;-4.133521914E-1
7.242853802E0;-9.384971857E-2;1.147255450E-1;-3.909816444E-1
7.247778281E0;-8.852339536E-2;1.339002997E-1;-3.632848263E-1
7.252703802E0;-8.745813370E-2;1.477487236E-1;-3.366532326E-1
7.257629323E0;-7.467497140E-2;1.584013551E-1;-3.089563847E-1
7.262554844E0;-6.508760154E-2;1.658581942E-1;-2.780637443E-1
7.267480312E0;-5.550023168E-2;1.669234782E-1;-2.461058199E-1
7.272405833E0;-4.697812349E-2;1.594666094E-1;-2.130826712E-1
7.277330104E0;-3.845601529E-2;1.498792619E-1;-1.800594926E-1
7.282255573E0;-3.526022285E-2;1.328350157E-1;-1.481015831E-1
7.287181094E0;-3.739074618E-2;1.168560758E-1;-1.182742193E-1
7.292106614E0;-4.271706939E-2;9.768133610E-2;-9.057736397E-2
7.297032083E0;-5.443496257E-2;7.744132727E-2;-6.501103938E-2
7.301957604E0;-6.721813232E-2;6.146237999E-2;-4.264050350E-2
7.306919583E0;-7.467497140E-2;4.441815987E-2;-2.240049280E-2
7.311845052E0;-7.574024051E-2;3.270025924E-2;-2.996029798E-5
7.316770573E0;-6.721813232E-2;2.630867809E-2;1.914478280E-2
7.321696094E0;-5.443496257E-2;2.311288938E-2;3.725426272E-2
7.326621562E0;-4.697812349E-2;2.311288938E-2;4.897215962E-2
7.331547083E0;-3.952127695E-2;2.737394348E-2;5.962479487E-2
7.336469531E0;-3.419496119E-2;3.483078629E-2;6.814689934E-2
7.341395000E0;-3.526022285E-2;4.228763282E-2;7.453848422E-2
7.346320521E0;-4.165180027E-2;4.761394858E-2;7.453848422E-2
7.351246041E0;-4.591286182E-2;5.294026807E-2;7.453848422E-2
7.356171510E0;-5.336970091E-2;6.252764165E-2;7.453848422E-2
7.361097031E0;-6.082654744E-2;6.785395741E-2;7.347322255E-2
7.365988229E0;-5.976127833E-2;7.424553484E-2;7.027743012E-2
7.370913594E0;-5.336970091E-2;7.957185060E-2;7.134269178E-2
7.375839010E0;-4.591286182E-2;8.170238137E-2;7.666900754E-2
7.380764375E0;-3.845601529E-2;7.957185060E-2;8.306059241E-2
7.385689739E0;-2.886864170E-2;7.744132727E-2;8.732163906E-2
7.390615104E0;-1.821600646E-2;7.211501151E-2;9.371322393E-2
7.395538385E0;-7.563370746E-3;6.678869575E-2;1.011700705E-1
7.400463750E0;4.154527560E-3;5.933184922E-2;1.064963862E-1
7.405389166E0;1.054610871E-2;5.507079139E-2;1.096921787E-1
7.410314531E0;1.693768986E-2;4.761394858E-2;1.128879711E-1
7.415239896E0;2.652506158E-2;4.015710205E-2;1.139532328E-1
7.420165260E0;2.865558863E-2;3.483078629E-2;1.150184944E-1
7.425127135E0;2.972085029E-2;3.163499758E-2;1.150184944E-1
7.430052500E0;2.865558863E-2;3.163499758E-2;1.118227020E-1
7.434977864E0;3.291664273E-2;2.524341457E-2;1.054311246E-1
7.439903281E0;3.717769682E-2;1.565604471E-2;9.903954715E-2
7.444828646E0;3.611243516E-2;3.938145936E-3;9.051743150E-2
7.449754010E0;2.972085029E-2;-2.453434980E-3;8.306059241E-2
7.454645573E0;1.693768986E-2;-7.779752836E-3;7.347322255E-2
7.459570937E0;8.415581658E-3;-3.518698504E-3;6.601637602E-2
7.464496354E0;2.024000511E-3;2.872882178E-3;5.749427155E-2
7.469421719E0;7.350317203E-3;1.032972615E-2;5.003742501E-2
7.474347083E0;1.587242633E-2;1.778656989E-2;4.151531681E-2
7.479272448E0;2.226400562E-2;2.524341457E-2;3.299320862E-2
7.484198958E0;2.865558863E-2;2.950447053E-2;2.553636394E-2
7.489124323E0;2.652506158E-2;3.696131334E-2;1.488372777E-2
7.494049739E0;1.800295338E-2;4.122237116E-2;7.426884025E-3
7.498975104E0;9.480845183E-3;4.974447563E-2;-1.095224288E-3
7.503900469E0;3.089264035E-3;6.572342664E-2;-1.068259589E-2
7.508825833E0;5.219791085E-3;7.744132727E-2;-2.133523114E-2
7.513785000E0;1.374189928E-2;8.489816636E-2;-2.985733934E-2
7.518710364E0;2.865558863E-2;9.235502034E-2;-3.731418028E-2
7.523635729E0;3.717769682E-2;9.342028201E-2;-4.583629221E-2
7.528561146E0;3.717769682E-2;9.448554367E-2;-5.009734631E-2
7.533486510E0;3.291664273E-2;9.981185943E-2;-5.009734631E-2
7.538411875E0;2.332927100E-2;1.019423902E-1;-4.583629221E-2
7.543304323E0;2.439453453E-2;1.062034443E-1;-4.477102682E-2
7.548229687E0;3.185138106E-2;1.072687060E-1;-4.050997645E-2
7.553155104E0;4.463453591E-2;1.051381826E-1;-3.411839157E-2
7.558080469E0;6.380928308E-2;1.008771285E-1;-2.240049280E-2
7.563005833E0;7.446191460E-2;9.981185943E-2;-9.617332369E-3
7.567931198E0;8.191876113E-2;9.874659777E-2;2.100566402E-3
7.572856041E0;8.511455357E-2;9.981185943E-2;1.807951741E-2
7.577781458E0;8.831033856E-2;9.874659777E-2;4.258057848E-2
7.582706823E0;9.150613844E-2;9.768133610E-2;5.962479487E-2
7.587632187E0;9.470192343E-2;9.235502034E-2;7.453848422E-2
7.592557552E0;9.150613844E-2;9.235502034E-2;9.371322393E-2
7.597482916E0;8.511455357E-2;9.022448957E-2;1.128879711E-1
7.602442135E0;7.872296870E-2;8.276764303E-2;1.278016716E-1
7.607367500E0;7.765770704E-2;7.318027318E-2;1.480416656E-1
7.612292864E0;8.617981523E-2;6.465816498E-2;1.640206277E-1
7.617218281E0;1.032240316E-1;5.294026807E-2;1.693469435E-1
7.622143646E0;1.202682480E-1;3.589605168E-2;1.661511511E-1
7.627069010E0;1.330514103E-1;1.246025413E-2;1.586943120E-1
7.631958802E0;1.362472028E-1;-1.736712456E-2;1.501722038E-1
7.636884166E0;1.255945712E-1;-4.506397620E-2;1.384542882E-1
7.641809583E0;1.010935083E-1;-6.743451208E-2;1.278016716E-1
7.646734948E0;7.339665294E-2;-7.595662028E-2;1.203448102E-1
7.651660312E0;5.315665156E-2;-7.489135116E-2;1.171490252E-1
7.656585677E0;5.528717488E-2;-6.530398130E-2;1.182142869E-1
7.661511354E0;8.831033856E-2;-5.252082273E-2;1.331279874E-1
7.666436719E0;1.415735185E-1;-3.654186800E-2;1.491069347E-1
7.671362135E0;2.097503841E-1;-6.714489311E-3;1.778690517E-1
7.676287500E0;2.949714959E-1;2.204762585E-2;2.183490694E-1
7.681212864E0;3.812578321E-1;4.228763282E-2;2.609595954E-1
7.686138229E0;4.430431128E-1;6.465816498E-2;3.152880371E-1
7.691047552E0;4.664789140E-1;9.448554367E-2;3.653554022E-1
7.695972916E0;4.526304901E-1;1.221823916E-1;3.930522799E-1
7.700898333E0;4.142810106E-1;1.424223930E-1;4.047701657E-1
7.705823698E0;3.833883703E-1;1.520097703E-1;4.196838737E-1
7.710749062E0;3.791272938E-1;1.584013551E-1;4.367280900E-1
7.715674427E0;4.036283493E-1;1.541403085E-1;4.484460056E-1
7.720636666E0;4.451736510E-1;1.466834694E-1;4.569680989E-1
7.725562031E0;5.016325712E-1;1.328350157E-1;4.654902220E-1
7.730487448E0;5.580915213E-1;1.125950217E-1;4.665554464E-1
7.735412812E0;6.060284376E-1;9.342028201E-2;4.590986073E-1
7.740338177E0;6.347905397E-1;7.531079650E-2;4.420543909E-1
7.745263541E0;6.529000401E-1;5.400552973E-2;4.132922888E-1
7.750171979E0;6.656831503E-1;3.376552463E-2;3.738775551E-1
7.755097291E0;6.784663796E-1;1.352551766E-2;3.270059228E-1
7.760022708E0;6.880537271E-1;7.423554780E-4;2.684164643E-1
7.764948073E0;6.965758204E-1;-5.649225786E-3;2.066311538E-1
7.769873437E0;7.061632276E-1;-3.229080176E-4;1.427153498E-1
7.774798802E0;7.114894986E-1;1.778656989E-2;8.093006164E-2
7.779724427E0;7.136200666E-1;4.122237116E-2;1.701425575E-2
7.784649791E0;7.168158293E-1;7.637606561E-2;-4.370576516E-2
7.789575208E0;7.295989990E-1;1.147255450E-1;-9.696894139E-2
7.794500573E0;7.530347705E-1;1.584013551E-1;-1.470363289E-1
7.799425937E0;7.913842797E-1;2.105992585E-1;-1.875163317E-1
7.804351302E0;8.350600600E-1;2.723845541E-1;-2.237353027E-1
7.809274896E0;8.829969168E-1;3.341698349E-1;-2.578237355E-1
7.814200260E0;9.224116802E-1;3.938245773E-1;-2.919121683E-1
7.819125677E0;9.554348588E-1;4.417614341E-1;-3.260006011E-1
7.824051041E0;9.831317067E-1;4.747846425E-1;-3.536974490E-1
7.828976406E0;1.007632732E0;4.982204437E-1;-3.813942671E-1
7.833901771E0;1.022546411E0;5.088731050E-1;-4.069606364E-1
7.838828802E0;1.036394715E0;5.141993761E-1;-4.272006154E-1
7.843754166E0;1.050243258E0;5.173951983E-1;-4.378532767E-1
7.848679531E0;1.060895920E0;5.163299441E-1;-4.453101158E-1
7.853604948E0;1.070483327E0;5.152646303E-1;-4.463753700E-1
7.858530312E0;1.073679090E0;5.120688677E-1;-4.389185011E-1
7.863455677E0;1.076874852E0;5.088731050E-1;-4.282658994E-1
7.868414896E0;1.082201123E0;5.099382997E-1;-4.154827297E-1
7.873340260E0;1.092853785E0;5.184603930E-1;-3.995037675E-1
7.878265625E0;1.110963225E0;5.355046391E-1;-3.792637587E-1
7.883191041E0;1.134399056E0;5.536140800E-1;-3.526321650E-1
7.888116406E0;1.164226413E0;5.706583261E-1;-3.313269019E-1
7.893041771E0;1.201510668E0;5.866373181E-1;-3.089563847E-1
7.897934739E0;1.243055940E0;5.983551741E-1;-2.897816300E-1
7.902860052E0;1.282470703E0;6.090078354E-1;-2.769984603E-1
7.907785469E0;1.318689704E0;6.164646745E-1;-2.578237355E-1
7.912710833E0;1.354908586E0;6.249867678E-1;-2.482363582E-1
7.917636198E0;1.383670807E0;6.228562593E-1;-2.503668666E-1
7.922561562E0;1.410302401E0;6.153993607E-1;-2.493016422E-1
7.927486458E0;1.434803367E0;6.047468185E-1;-2.514321506E-1
7.932411823E0;1.464630723E0;5.887677670E-1;-2.610195279E-1
7.937337187E0;1.493392825E0;5.781152248E-1;-2.769984603E-1
7.942262604E0;1.517893910E0;5.642667413E-1;-2.897816300E-1
7.947187969E0;1.540264487E0;5.568099022E-1;-3.046953380E-1
7.952113333E0;1.554112911E0;5.493530631E-1;-3.196089864E-1
7.957072552E0;1.554112911E0;5.429615378E-1;-3.334574401E-1
7.961997916E0;1.547721267E0;5.418962240E-1;-3.473058641E-1
7.966923281E0;1.537068725E0;5.440267920E-1;-3.622195423E-1
7.971848698E0;1.527481318E0;5.525488853E-1;-3.739374578E-1
7.976774062E0;1.526416063E0;5.632014871E-1;-3.803290427E-1
7.981699427E0;1.529611826E0;5.770499110E-1;-3.856553435E-1
7.986625885E0;1.536003470E0;5.972899199E-1;-3.899163902E-1
7.991551250E0;1.540264487E0;6.196604967E-1;-3.973732591E-1
7.996476614E0;1.546656013E0;6.388352513E-1;-3.963079751E-1
8.001402031E0;1.551982403E0;6.569446921E-1;-3.931122124E-1
8.006327396E0;1.557308674E0;6.739889383E-1;-3.856553435E-1
8.011252760E0;1.563700318E0;6.899678707E-1;-3.813942671E-1
8.016178125E0;1.573287606E0;7.091426253E-1;-3.899163902E-1
8.021103489E0;1.587136149E0;7.229909897E-1;-4.069606364E-1
8.026028854E0;1.604180336E0;7.325783968E-1;-4.314616919E-1
8.030954271E0;1.614832878E0;7.389699817E-1;-4.580932558E-1
8.035879635E0;1.611637115E0;7.442963123E-1;-4.762027562E-1
8.040805000E0;1.597788692E0;7.453615665E-1;-4.889858961E-1
8.045699010E0;1.572222352E0;7.474920750E-1;-4.953775108E-1
8.050624375E0;1.543460250E0;7.496225834E-1;-5.049648881E-1
8.055549739E0;1.528546453E0;7.432310581E-1;-5.209438801E-1
8.060475156E0;1.536003470E0;7.325783968E-1;-5.390533209E-1
8.065400521E0;1.551982403E0;7.240563035E-1;-5.614238381E-1
8.070325885E0;1.567961335E0;7.070120573E-1;-5.837944150E-1
8.075251041E0;1.575418234E0;7.006205320E-1;-6.093607545E-1
8.080176406E0;1.564765453E0;6.974247098E-1;-6.349270344E-1
8.085101823E0;1.546656013E0;6.910331249E-1;-6.658196449E-1
8.090027187E0;1.526416063E0;6.899678707E-1;-6.956470609E-1
8.094952552E0;1.507241368E0;6.899678707E-1;-7.222786546E-1
8.099877916E0;1.498719215E0;6.920983791E-1;-7.478449941E-1
8.104802031E0;1.494458079E0;7.027509809E-1;-7.723460197E-1
8.109727396E0;1.485936046E0;7.176647186E-1;-8.021734357E-1
8.114652812E0;1.477413893E0;7.347089052E-1;-8.309354782E-1
8.119578177E0;1.468891859E0;7.538836598E-1;-8.554366231E-1
8.124503541E0;1.449717045E0;7.687973380E-1;-8.810029030E-1
8.129428906E0;1.430542350E0;7.911678553E-1;-8.980471492E-1
8.134354896E0;1.409237027E0;8.124731779E-1;-9.097650647E-1
8.139280260E0;1.391127586E0;8.305826187E-1;-9.172219038E-1
8.144205677E0;1.371952891E0;8.497573733E-1;-9.193523526E-1
8.149131041E0;1.355973840E0;8.689320683E-1;-9.182871580E-1
8.154056406E0;1.335733891E0;8.838458061E-1;-9.118955135E-1
8.158981771E0;1.312298059E0;8.966289759E-1;-9.055039883E-1
8.163933750E0;1.292058110E0;9.030205607E-1;-8.905903101E-1
8.168859114E0;1.277144432E0;9.104773998E-1;-8.703503013E-1
8.173784479E0;1.261165380E0;9.115427136E-1;-8.469144702E-1
8.178709896E0;1.241990685E0;9.083468914E-1;-8.245439529E-1
8.183635260E0;1.224946380E0;9.019553065E-1;-8.000428677E-1
8.188560677E0;1.218554974E0;8.913026452E-1;-7.755418420E-1
8.193486250E0;1.210032821E0;8.806499839E-1;-7.499755025E-1
8.198411614E0;1.204706430E0;8.657363653E-1;-7.276049256E-1
8.203337031E0;1.206837058E0;8.540184498E-1;-7.041691542E-1
8.208262396E0;1.207902193E0;8.391047716E-1;-6.828638911E-1
8.213187760E0;1.206837058E0;8.263215423E-1;-6.626238823E-1
8.218113125E0;1.196184278E0;8.199300170E-1;-6.423838735E-1
8.223012760E0;1.186596870E0;8.156690001E-1;-6.317312121E-1
8.227938177E0;1.174879074E0;8.135384321E-1;-6.274701953E-1
8.232863541E0;1.163161159E0;8.135384321E-1;-6.221438646E-1
8.237788958E0;1.153573871E0;8.231257796E-1;-6.136217713E-1
8.242714271E0;1.138660192E0;8.359089494E-1;-6.093607545E-1
8.247639687E0;1.114159107E0;8.518878818E-1;-5.976428390E-1
8.252562969E0;1.091788530E0;8.657363653E-1;-5.859248638E-1
8.257488385E0;1.069417953E0;8.763889670E-1;-5.752723217E-1
8.262413698E0;1.047047496E0;8.838458061E-1;-5.635544062E-1
8.267339114E0;1.035329580E0;8.913026452E-1;-5.529017448E-1
8.272264479E0;1.026807547E0;8.987594843E-1;-5.347922444E-1
8.277189844E0;1.020415902E0;9.051510692E-1;-5.070953965E-1
8.282149687E0;1.017220140E0;9.115427136E-1;-4.804638028E-1
