t.m;t.s;t.ms;kinect_foot_right.x;kinect_foot_right.y;kinect_foot_right.z;kinect_foot_left.x;kinect_foot_left.y;kinect_foot_left.z;kinect_hand_right.x;kinect_hand_right.y;kinect_hand_right.z;kinect_hand_left.x;kinect_hand_left.y;kinect_hand_left.z;imu_acceleration.x;imu_acceleration.y;imu_acceleration.z;imu_gravity.x;imu_gravity.y;imu_gravity.z;imu_orientation.x;imu_orientation.y;imu_orientation.z;imu_orientation.w;kinect_foot_right_orientation.x;kinect_foot_right_orientation.y;kinect_foot_right_orientation.z;kinect_foot_right_orientation.w;kinect_foot_left_orientation.x;kinect_foot_left_orientation.y;kinect_foot_left_orientation.z;kinect_foot_left_orientation.w;kinect_hand_right_orientation.x;kinect_hand_right_orientation.y;kinect_hand_right_orientation.z;kinect_hand_right_orientation.w;kinect_hand_left_orientation.x;kinect_hand_left_orientation.y;kinect_hand_left_orientation.z;kinect_hand_left_orientation.w
1;47;446;0,0496902;-0,4704681;1,212176;0,1353879;-0,3866367;1,236067;0,5019649;0,02295353;1,135985;-0,1692925;-0,1912669;1,164232;3292;13226;2049;-0,391726;0,438401;0,808915;0,297241;0,084778;-0,414856;0,855774;0;0;0;1;0;0;0;1;-0,01576586;0,4792523;0,01621572;0,8773857;0,2827753;-0,7488887;-0,1992933;0,5652311
1;47;450;0;0;0;0;0;0;0;0;0;0;0;0;3292;13226;2049;-0,391726;0,438401;0,808915;0,297241;0,084778;-0,414856;0,855774;0;0;0;1;0;0;0;1;-0,01576586;0,4792523;0,01621572;0,8773857;0,2827753;-0,7488887;-0,1992933;0,5652311
1;47;454;0;0;0;0;0;0;0;0;0;0;0;0;3292;13226;2049;-0,391726;0,438401;0,808915;0,297241;0,084778;-0,414856;0,855774;0;0;0;1;0;0;0;1;-0,01576586;0,4792523;0,01621572;0,8773857;0,2827753;-0,7488887;-0,1992933;0,5652311
1;47;457;0;0;0;0;0;0;0;0;0;0;0;0;3498;12430;-1;-0,360522;0,507432;0,782589;0,326477;0,045776;-0,434631;0,838074;0;0;0;1;0;0;0;1;-0,01576586;0,4792523;0,01621572;0,8773857;0,2827753;-0,7488887;-0,1992933;0,5652311
1;47;461;0;0;0;0;0;0;0;0;0;0;0;0;3498;12430;-1;-0,360522;0,507432;0,782589;0,326477;0,045776;-0,434631;0,838074;0;0;0;1;0;0;0;1;-0,01576586;0,4792523;0,01621572;0,8773857;0,2827753;-0,7488887;-0,1992933;0,5652311
1;47;465;0;0;0;0;0;0;0;0;0;0;0;0;3498;12430;-1;-0,360522;0,507432;0,782589;0,326477;0,045776;-0,434631;0,838074;0;0;0;1;0;0;0;1;-0,01576586;0,4792523;0,01621572;0,8773857;0,2827753;-0,7488887;-0,1992933;0,5652311
1;47;469;0;0;0;0;0;0;0;0;0;0;0;0;3498;12430;-1;-0,360522;0,507432;0,782589;0,326477;0,045776;-0,434631;0,838074;0;0;0;1;0;0;0;1;-0,01576586;0,4792523;0,01621572;0,8773857;0,2827753;-0,7488887;-0,1992933;0,5652311
1;47;473;0;0;0;0;0;0;0;0;0;0;0;0;3498;12430;-1;-0,360522;0,507432;0,782589;0,326477;0,045776;-0,434631;0,838074;0;0;0;1;0;0;0;1;-0,01576586;0,4792523;0,01621572;0,8773857;0,2827753;-0,7488887;-0,1992933;0,5652311
1;47;478;-0,001312245;-0,3958655;1,245288;0,1724651;-0,3780408;1,157761;0,5237433;0,02770871;1,146144;-0,173607;-0,1919013;1,165356;3498;12430;-1;-0,360522;0,507432;0,782589;0,326477;0,045776;-0,434631;0,838074;0;0;0;1;0;0;0;1;-0,02223933;0,4150913;0,01081926;0,9094436;0,2801014;-0,7365887;-0,2103988;0,5785435
1;47;481;0;0;0;0;0;0;0;0;0;0;0;0;3498;12430;-1;-0,360522;0,507432;0,782589;0,326477;0,045776;-0,434631;0,838074;0;0;0;1;0;0;0;1;-0,02223933;0,4150913;0,01081926;0,9094436;0,2801014;-0,7365887;-0,2103988;0,5785435
1;47;485;0;0;0;0;0;0;0;0;0;0;0;0;3498;12430;-1;-0,360522;0,507432;0,782589;0,326477;0,045776;-0,434631;0,838074;0;0;0;1;0;0;0;1;-0,02223933;0,4150913;0,01081926;0,9094436;0,2801014;-0,7365887;-0,2103988;0,5785435
1;47;489;0;0;0;0;0;0;0;0;0;0;0;0;4150;11927;-1075;-0,344021;0,586084;0,733513;0,364746;0,013245;-0,441834;0,819458;0;0;0;1;0;0;0;1;-0,02223933;0,4150913;0,01081926;0,9094436;0,2801014;-0,7365887;-0,2103988;0,5785435
1;47;492;0;0;0;0;0;0;0;0;0;0;0;0;4150;11927;-1075;-0,344021;0,586084;0,733513;0,364746;0,013245;-0,441834;0,819458;0;0;0;1;0;0;0;1;-0,02223933;0,4150913;0,01081926;0,9094436;0,2801014;-0,7365887;-0,2103988;0,5785435
1;47;497;0;0;0;0;0;0;0;0;0;0;0;0;4150;11927;-1075;-0,344021;0,586084;0,733513;0,364746;0,013245;-0,441834;0,819458;0;0;0;1;0;0;0;1;-0,02223933;0,4150913;0,01081926;0,9094436;0,2801014;-0,7365887;-0,2103988;0,5785435
1;47;500;0;0;0;0;0;0;0;0;0;0;0;0;4150;11927;-1075;-0,344021;0,586084;0,733513;0,364746;0,013245;-0,441834;0,819458;0;0;0;1;0;0;0;1;-0,02223933;0,4150913;0,01081926;0,9094436;0,2801014;-0,7365887;-0,2103988;0,5785435
1;47;504;0;0;0;0;0;0;0;0;0;0;0;0;4150;11927;-1075;-0,344021;0,586084;0,733513;0,364746;0,013245;-0,441834;0,819458;0;0;0;1;0;0;0;1;-0,02223933;0,4150913;0,01081926;0,9094436;0,2801014;-0,7365887;-0,2103988;0,5785435
1;47;510;-0,0359684;-0,3436325;1,269068;0,181795;-0,3772395;1,134963;0,52843;0,02792858;1,152955;-0,1784655;-0,1936274;1,167182;4150;11927;-1075;-0,344021;0,586084;0,733513;0,364746;0,013245;-0,441834;0,819458;0;0;0;1;0;0;0;1;-0,01910262;0,3899551;0,01697439;0,9204792;0,277133;-0,7238519;-0,2224093;0,5914135
1;47;515;0;0;0;0;0;0;0;0;0;0;0;0;4150;11927;-1075;-0,344021;0,586084;0,733513;0,364746;0,013245;-0,441834;0,819458;0;0;0;1;0;0;0;1;-0,01910262;0,3899551;0,01697439;0,9204792;0,277133;-0,7238519;-0,2224093;0,5914135
1;47;521;0;0;0;0;0;0;0;0;0;0;0;0;4150;11927;-1075;-0,344021;0,586084;0,733513;0,364746;0,013245;-0,441834;0,819458;0;0;0;1;0;0;0;1;-0,01910262;0,3899551;0,01697439;0,9204792;0,277133;-0,7238519;-0,2224093;0,5914135
1;47;525;0;0;0;0;0;0;0;0;0;0;0;0;5368;12178;-1462;-0,333363;0,714228;0,6154;0,437317;-0,032349;-0,439148;0,784119;0;0;0;1;0;0;0;1;-0,01910262;0,3899551;0,01697439;0,9204792;0,277133;-0,7238519;-0,2224093;0,5914135
1;47;529;0;0;0;0;0;0;0;0;0;0;0;0;5368;12178;-1462;-0,333363;0,714228;0,6154;0,437317;-0,032349;-0,439148;0,784119;0;0;0;1;0;0;0;1;-0,01910262;0,3899551;0,01697439;0,9204792;0,277133;-0,7238519;-0,2224093;0,5914135
1;47;532;0;0;0;0;0;0;0;0;0;0;0;0;5368;12178;-1462;-0,333363;0,714228;0,6154;0,437317;-0,032349;-0,439148;0,784119;0;0;0;1;0;0;0;1;-0,01910262;0,3899551;0,01697439;0,9204792;0,277133;-0,7238519;-0,2224093;0,5914135
1;47;536;0;0;0;0;0;0;0;0;0;0;0;0;5368;12178;-1462;-0,333363;0,714228;0,6154;0,437317;-0,032349;-0,439148;0,784119;0;0;0;1;0;0;0;1;-0,01910262;0,3899551;0,01697439;0,9204792;0,277133;-0,7238519;-0,2224093;0,5914135
1;47;540;0;0;0;0;0;0;0;0;0;0;0;0;5368;12178;-1462;-0,333363;0,714228;0,6154;0,437317;-0,032349;-0,439148;0,784119;0;0;0;1;0;0;0;1;-0,01910262;0,3899551;0,01697439;0,9204792;0,277133;-0,7238519;-0,2224093;0,5914135
1;47;545;-0,03580368;-0,342483;1,270147;0,1749914;-0,3496404;1,202154;0,52837;0,02751384;1,158353;-0,1833087;-0,196943;1,169384;5368;12178;-1462;-0,333363;0,714228;0,6154;0,437317;-0,032349;-0,439148;0,784119;0;0;0;1;0;0;0;1;-0,01799984;0,3399179;0,02464435;0,9399599;0,2755165;-0,7109547;-0,2354289;0,6026669
1;47;549;0;0;0;0;0;0;0;0;0;0;0;0;5368;12178;-1462;-0,333363;0,714228;0,6154;0,437317;-0,032349;-0,439148;0,784119;0;0;0;1;0;0;0;1;-0,01799984;0,3399179;0,02464435;0,9399599;0,2755165;-0,7109547;-0,2354289;0,6026669
1;47;553;0;0;0;0;0;0;0;0;0;0;0;0;5368;12178;-1462;-0,333363;0,714228;0,6154;0,437317;-0,032349;-0,439148;0,784119;0;0;0;1;0;0;0;1;-0,01799984;0,3399179;0,02464435;0,9399599;0,2755165;-0,7109547;-0,2354289;0,6026669
1;47;557;0;0;0;0;0;0;0;0;0;0;0;0;5725;12113;-67;-0,331491;0,806654;0,489353;0,500793;-0,067383;-0,431519;0,747314;0;0;0;1;0;0;0;1;-0,01799984;0,3399179;0,02464435;0,9399599;0,2755165;-0,7109547;-0,2354289;0,6026669
1;47;561;0;0;0;0;0;0;0;0;0;0;0;0;5725;12113;-67;-0,331491;0,806654;0,489353;0,500793;-0,067383;-0,431519;0,747314;0;0;0;1;0;0;0;1;-0,01799984;0,3399179;0,02464435;0,9399599;0,2755165;-0,7109547;-0,2354289;0,6026669
1;47;564;0;0;0;0;0;0;0;0;0;0;0;0;5725;12113;-67;-0,331491;0,806654;0,489353;0,500793;-0,067383;-0,431519;0,747314;0;0;0;1;0;0;0;1;-0,01799984;0,3399179;0,02464435;0,9399599;0,2755165;-0,7109547;-0,2354289;0,6026669
1;47;568;0;0;0;0;0;0;0;0;0;0;0;0;5725;12113;-67;-0,331491;0,806654;0,489353;0,500793;-0,067383;-0,431519;0,747314;0;0;0;1;0;0;0;1;-0,01799984;0,3399179;0,02464435;0,9399599;0,2755165;-0,7109547;-0,2354289;0,6026669
1;47;573;0;0;0;0;0;0;0;0;0;0;0;0;5725;12113;-67;-0,331491;0,806654;0,489353;0,500793;-0,067383;-0,431519;0,747314;0;0;0;1;0;0;0;1;-0,01799984;0,3399179;0,02464435;0,9399599;0,2755165;-0,7109547;-0,2354289;0,6026669
1;47;577;-0,03581525;-0,3416619;1,271047;0,165292;-0,3468544;1,222516;0,5152551;0,02389511;1,161246;-0,1872504;-0,2007402;1,171808;5725;12113;-67;-0,331491;0,806654;0,489353;0,500793;-0,067383;-0,431519;0,747314;0;0;0;1;0;0;0;1;-0,02913564;0,2976573;-0,006656366;0,9542049;0,2734602;-0,7017962;-0,2452114;0,6103875
1;47;581;0;0;0;0;0;0;0;0;0;0;0;0;5725;12113;-67;-0,331491;0,806654;0,489353;0,500793;-0,067383;-0,431519;0,747314;0;0;0;1;0;0;0;1;-0,02913564;0,2976573;-0,006656366;0,9542049;0,2734602;-0,7017962;-0,2452114;0,6103875
1;47;585;0;0;0;0;0;0;0;0;0;0;0;0;5725;12113;-67;-0,331491;0,806654;0,489353;0,500793;-0,067383;-0,431519;0,747314;0;0;0;1;0;0;0;1;-0,02913564;0,2976573;-0,006656366;0,9542049;0,2734602;-0,7017962;-0,2452114;0,6103875
1;47;594;0;0;0;0;0;0;0;0;0;0;0;0;5725;12113;-67;-0,331491;0,806654;0,489353;0,500793;-0,067383;-0,431519;0,747314;0;0;0;1;0;0;0;1;-0,02913564;0,2976573;-0,006656366;0,9542049;0,2734602;-0,7017962;-0,2452114;0,6103875
1;47;598;0;0;0;0;0;0;0;0;0;0;0;0;5725;12113;-67;-0,331491;0,806654;0,489353;0,500793;-0,067383;-0,431519;0,747314;0;0;0;1;0;0;0;1;-0,02913564;0,2976573;-0,006656366;0,9542049;0,2734602;-0,7017962;-0,2452114;0,6103875
1;47;602;0;0;0;0;0;0;0;0;0;0;0;0;5725;12113;-67;-0,331491;0,806654;0,489353;0,500793;-0,067383;-0,431519;0,747314;0;0;0;1;0;0;0;1;-0,02913564;0,2976573;-0,006656366;0,9542049;0,2734602;-0,7017962;-0,2452114;0,6103875
1;47;607;-0,03541693;-0,3405467;1,272295;0,1477035;-0,3573889;1,238337;0,4723462;0,01436983;1,154795;-0,1900439;-0,2046971;1,174336;5890;12291;2159;-0,334054;0,880027;0,33748;0,566895;-0,099365;-0,417847;0,702942;0;0;0;1;0;0;0;1;-0,02509069;0,2873206;0,001781884;0,9575042;0,2717196;-0,6960397;-0,2522761;0,614861
1;47;611;0;0;0;0;0;0;0;0;0;0;0;0;5890;12291;2159;-0,334054;0,880027;0,33748;0,566895;-0,099365;-0,417847;0,702942;0;0;0;1;0;0;0;1;-0,02509069;0,2873206;0,001781884;0,9575042;0,2717196;-0,6960397;-0,2522761;0,614861
1;47;614;0;0;0;0;0;0;0;0;0;0;0;0;5890;12291;2159;-0,334054;0,880027;0,33748;0,566895;-0,099365;-0,417847;0,702942;0;0;0;1;0;0;0;1;-0,02509069;0,2873206;0,001781884;0,9575042;0,2717196;-0,6960397;-0,2522761;0,614861
1;47;619;0;0;0;0;0;0;0;0;0;0;0;0;5890;12291;2159;-0,334054;0,880027;0,33748;0,566895;-0,099365;-0,417847;0,702942;0;0;0;1;0;0;0;1;-0,02509069;0,2873206;0,001781884;0,9575042;0,2717196;-0,6960397;-0,2522761;0,614861
1;47;622;0;0;0;0;0;0;0;0;0;0;0;0;5890;12291;2159;-0,334054;0,880027;0,33748;0,566895;-0,099365;-0,417847;0,702942;0;0;0;1;0;0;0;1;-0,02509069;0,2873206;0,001781884;0,9575042;0,2717196;-0,6960397;-0,2522761;0,614861
1;47;626;0;0;0;0;0;0;0;0;0;0;0;0;5763;12994;6459;-0,37295;0,921767;0,10566;0,660095;-0,106873;-0,385437;0,635803;0;0;0;1;0;0;0;1;-0,02509069;0,2873206;0,001781884;0,9575042;0,2717196;-0,6960397;-0,2522761;0,614861
1;47;630;0;0;0;0;0;0;0;0;0;0;0;0;5763;12994;6459;-0,37295;0,921767;0,10566;0,660095;-0,106873;-0,385437;0,635803;0;0;0;1;0;0;0;1;-0,02509069;0,2873206;0,001781884;0,9575042;0,2717196;-0,6960397;-0,2522761;0,614861
1;47;634;0;0;0;0;0;0;0;0;0;0;0;0;5763;12994;6459;-0,37295;0,921767;0,10566;0,660095;-0,106873;-0,385437;0,635803;0;0;0;1;0;0;0;1;-0,02509069;0,2873206;0,001781884;0,9575042;0,2717196;-0,6960397;-0,2522761;0,614861
1;47;637;0;0;0;0;0;0;0;0;0;0;0;0;5763;12994;6459;-0,37295;0,921767;0,10566;0,660095;-0,106873;-0,385437;0,635803;0;0;0;1;0;0;0;1;-0,02509069;0,2873206;0,001781884;0,9575042;0,2717196;-0,6960397;-0,2522761;0,614861
1;47;642;0,1917862;-0,7106587;1,098635;0,136217;-0,365759;1,24667;0,4029626;0,002576911;1,138201;-0,1917272;-0,2084659;1,176698;5763;12994;6459;-0,37295;0,921767;0,10566;0,660095;-0,106873;-0,385437;0,635803;0;0;0;1;0;0;0;1;-0,01805885;0,3050704;0,01431634;0,9520509;0,2705128;-0,6931676;-0,2570376;0,616663
1;47;646;0;0;0;0;0;0;0;0;0;0;0;0;5763;12994;6459;-0,37295;0,921767;0,10566;0,660095;-0,106873;-0,385437;0,635803;0;0;0;1;0;0;0;1;-0,01805885;0,3050704;0,01431634;0,9520509;0,2705128;-0,6931676;-0,2570376;0,616663
1;47;651;0;0;0;0;0;0;0;0;0;0;0;0;5763;12994;6459;-0,37295;0,921767;0,10566;0,660095;-0,106873;-0,385437;0,635803;0;0;0;1;0;0;0;1;-0,01805885;0,3050704;0,01431634;0,9520509;0,2705128;-0,6931676;-0,2570376;0,616663
1;47;654;0;0;0;0;0;0;0;0;0;0;0;0;5763;12994;6459;-0,37295;0,921767;0,10566;0,660095;-0,106873;-0,385437;0,635803;0;0;0;1;0;0;0;1;-0,01805885;0,3050704;0,01431634;0,9520509;0,2705128;-0,6931676;-0,2570376;0,616663
1;47;658;0;0;0;0;0;0;0;0;0;0;0;0;2483;10777;10605;-0,42187;0,905935;-0,034742;0,717407;-0,051697;-0,337769;0,607056;0;0;0;1;0;0;0;1;-0,01805885;0,3050704;0,01431634;0,9520509;0,2705128;-0,6931676;-0,2570376;0,616663
1;47;661;0;0;0;0;0;0;0;0;0;0;0;0;2483;10777;10605;-0,42187;0,905935;-0,034742;0,717407;-0,051697;-0,337769;0,607056;0;0;0;1;0;0;0;1;-0,01805885;0,3050704;0,01431634;0,9520509;0,2705128;-0,6931676;-0,2570376;0,616663
1;47;665;0;0;0;0;0;0;0;0;0;0;0;0;2483;10777;10605;-0,42187;0,905935;-0,034742;0,717407;-0,051697;-0,337769;0,607056;0;0;0;1;0;0;0;1;-0,01805885;0,3050704;0,01431634;0,9520509;0,2705128;-0,6931676;-0,2570376;0,616663
1;47;669;0;0;0;0;0;0;0;0;0;0;0;0;2483;10777;10605;-0,42187;0,905935;-0,034742;0,717407;-0,051697;-0,337769;0,607056;0;0;0;1;0;0;0;1;-0,01805885;0,3050704;0,01431634;0,9520509;0,2705128;-0,6931676;-0,2570376;0,616663
1;47;673;0;0;0;0;0;0;0;0;0;0;0;0;2483;10777;10605;-0,42187;0,905935;-0,034742;0,717407;-0,051697;-0,337769;0,607056;0;0;0;1;0;0;0;1;-0,01805885;0,3050704;0,01431634;0,9520509;0,2705128;-0,6931676;-0,2570376;0,616663
1;47;677;0,2325115;-0,7778202;1,068374;0,1285776;-0,3723531;1,251031;0,2948141;-0,008501859;1,116337;-0,1922832;-0,2121767;1,178921;2483;10777;10605;-0,42187;0,905935;-0,034742;0,717407;-0,051697;-0,337769;0,607056;0;0;0;1;0;0;0;1;-0,01535548;0,4347135;-0,01026172;0,9003794;0,2711357;-0,6921696;-0,260856;0,6159065
1;47;681;0;0;0;0;0;0;0;0;0;0;0;0;2483;10777;10605;-0,42187;0,905935;-0,034742;0,717407;-0,051697;-0,337769;0,607056;0;0;0;1;0;0;0;1;-0,01535548;0,4347135;-0,01026172;0,9003794;0,2711357;-0,6921696;-0,260856;0,6159065
1;47;685;0;0;0;0;0;0;0;0;0;0;0;0;2483;10777;10605;-0,42187;0,905935;-0,034742;0,717407;-0,051697;-0,337769;0,607056;0;0;0;1;0;0;0;1;-0,01535548;0,4347135;-0,01026172;0,9003794;0,2711357;-0,6921696;-0,260856;0,6159065
1;47;689;0;0;0;0;0;0;0;0;0;0;0;0;2483;10777;10605;-0,42187;0,905935;-0,034742;0,717407;-0,051697;-0,337769;0,607056;0;0;0;1;0;0;0;1;-0,01535548;0,4347135;-0,01026172;0,9003794;0,2711357;-0,6921696;-0,260856;0,6159065
1;47;693;0;0;0;0;0;0;0;0;0;0;0;0;2483;10777;10605;-0,42187;0,905935;-0,034742;0,717407;-0,051697;-0,337769;0,607056;0;0;0;1;0;0;0;1;-0,01535548;0,4347135;-0,01026172;0,9003794;0,2711357;-0,6921696;-0,260856;0,6159065
1;47;697;0;0;0;0;0;0;0;0;0;0;0;0;2483;10777;10605;-0,42187;0,905935;-0,034742;0,717407;-0,051697;-0,337769;0,607056;0;0;0;1;0;0;0;1;-0,01535548;0,4347135;-0,01026172;0,9003794;0,2711357;-0,6921696;-0,260856;0,6159065
1;47;701;0;0;0;0;0;0;0;0;0;0;0;0;2483;10777;10605;-0,42187;0,905935;-0,034742;0,717407;-0,051697;-0,337769;0,607056;0;0;0;1;0;0;0;1;-0,01535548;0,4347135;-0,01026172;0,9003794;0,2711357;-0,6921696;-0,260856;0,6159065
1;47;705;0;0;0;0;0;0;0;0;0;0;0;0;2483;10777;10605;-0,42187;0,905935;-0,034742;0,717407;-0,051697;-0,337769;0,607056;0;0;0;1;0;0;0;1;-0,01535548;0,4347135;-0,01026172;0,9003794;0,2711357;-0,6921696;-0,260856;0,6159065
1;47;710;0,26931;-0,8380671;1,041624;0,1231777;-0,3781973;1,252838;0,1860147;-0,01076982;1,092381;-0,1919029;-0,2153653;1,180925;-4902;4183;13110;-0,427395;0,887764;-0,170547;0,761597;0,072205;-0,223328;0,604004;0;0;0;1;0;0;0;1;0,06114541;0,6700861;0,04401371;0,7384501;0,2722571;-0,6930405;-0,2628337;0,6135873
1;47;714;0;0;0;0;0;0;0;0;0;0;0;0;-4902;4183;13110;-0,427395;0,887764;-0,170547;0,761597;0,072205;-0,223328;0,604004;0;0;0;1;0;0;0;1;0,06114541;0,6700861;0,04401371;0,7384501;0,2722571;-0,6930405;-0,2628337;0,6135873
1;47;717;0;0;0;0;0;0;0;0;0;0;0;0;-4902;4183;13110;-0,427395;0,887764;-0,170547;0,761597;0,072205;-0,223328;0,604004;0;0;0;1;0;0;0;1;0,06114541;0,6700861;0,04401371;0,7384501;0,2722571;-0,6930405;-0,2628337;0,6135873
1;47;721;0;0;0;0;0;0;0;0;0;0;0;0;-4902;4183;13110;-0,427395;0,887764;-0,170547;0,761597;0,072205;-0,223328;0,604004;0;0;0;1;0;0;0;1;0,06114541;0,6700861;0,04401371;0,7384501;0,2722571;-0,6930405;-0,2628337;0,6135873
1;47;725;0;0;0;0;0;0;0;0;0;0;0;0;-4902;4183;13110;-0,427395;0,887764;-0,170547;0,761597;0,072205;-0,223328;0,604004;0;0;0;1;0;0;0;1;0,06114541;0,6700861;0,04401371;0,7384501;0,2722571;-0,6930405;-0,2628337;0,6135873
1;47;729;0;0;0;0;0;0;0;0;0;0;0;0;-7965;-1997;12771;-0,37289;0,896403;-0,239103;0,770813;0,15918;-0,116821;0,605591;0;0;0;1;0;0;0;1;0,06114541;0,6700861;0,04401371;0,7384501;0,2722571;-0,6930405;-0,2628337;0,6135873
1;47;732;0;0;0;0;0;0;0;0;0;0;0;0;-7965;-1997;12771;-0,37289;0,896403;-0,239103;0,770813;0,15918;-0,116821;0,605591;0;0;0;1;0;0;0;1;0,06114541;0,6700861;0,04401371;0,7384501;0,2722571;-0,6930405;-0,2628337;0,6135873
1;47;736;0;0;0;0;0;0;0;0;0;0;0;0;-7965;-1997;12771;-0,37289;0,896403;-0,239103;0,770813;0,15918;-0,116821;0,605591;0;0;0;1;0;0;0;1;0,06114541;0,6700861;0,04401371;0,7384501;0,2722571;-0,6930405;-0,2628337;0,6135873
1;47;740;0;0;0;0;0;0;0;0;0;0;0;0;-7965;-1997;12771;-0,37289;0,896403;-0,239103;0,770813;0,15918;-0,116821;0,605591;0;0;0;1;0;0;0;1;0,06114541;0,6700861;0,04401371;0,7384501;0,2722571;-0,6930405;-0,2628337;0,6135873
1;47;745;0,270109;-0,8380563;1,042898;0,1323857;-0,3974586;1,249247;0,07155292;-0,02428254;1,050694;-0,1908314;-0,2180989;1,182702;-7965;-1997;12771;-0,37289;0,896403;-0,239103;0,770813;0,15918;-0,116821;0,605591;0;0;0;1;0;0;0;1;0,1080167;0,8212692;0,03375065;0,559205;0,27299;-0,6951908;-0,2629803;0,6107599
1;47;748;0;0;0;0;0;0;0;0;0;0;0;0;-7965;-1997;12771;-0,37289;0,896403;-0,239103;0,770813;0,15918;-0,116821;0,605591;0;0;0;1;0;0;0;1;0,1080167;0,8212692;0,03375065;0,559205;0,27299;-0,6951908;-0,2629803;0,6107599
1;47;752;0;0;0;0;0;0;0;0;0;0;0;0;-7965;-1997;12771;-0,37289;0,896403;-0,239103;0,770813;0,15918;-0,116821;0,605591;0;0;0;1;0;0;0;1;0,1080167;0,8212692;0,03375065;0,559205;0,27299;-0,6951908;-0,2629803;0,6107599
1;47;756;0;0;0;0;0;0;0;0;0;0;0;0;-7965;-1997;12771;-0,37289;0,896403;-0,239103;0,770813;0,15918;-0,116821;0,605591;0;0;0;1;0;0;0;1;0,1080167;0,8212692;0,03375065;0,559205;0,27299;-0,6951908;-0,2629803;0,6107599
1;47;760;0;0;0;0;0;0;0;0;0;0;0;0;-7965;-1997;12771;-0,37289;0,896403;-0,239103;0,770813;0,15918;-0,116821;0,605591;0;0;0;1;0;0;0;1;0,1080167;0,8212692;0,03375065;0,559205;0,27299;-0,6951908;-0,2629803;0,6107599
1;47;764;0;0;0;0;0;0;0;0;0;0;0;0;-7979;-10956;10716;-0,246537;0,955672;-0,160406;0,72345;0,238281;0,042542;0,646484;0;0;0;1;0;0;0;1;0,1080167;0,8212692;0,03375065;0,559205;0,27299;-0,6951908;-0,2629803;0,6107599
1;47;768;0;0;0;0;0;0;0;0;0;0;0;0;-7979;-10956;10716;-0,246537;0,955672;-0,160406;0,72345;0,238281;0,042542;0,646484;0;0;0;1;0;0;0;1;0,1080167;0,8212692;0,03375065;0,559205;0,27299;-0,6951908;-0,2629803;0,6107599
1;47;773;0;0;0;0;0;0;0;0;0;0;0;0;-7979;-10956;10716;-0,246537;0,955672;-0,160406;0,72345;0,238281;0,042542;0,646484;0;0;0;1;0;0;0;1;0,1080167;0,8212692;0,03375065;0,559205;0,27299;-0,6951908;-0,2629803;0,6107599
1;47;778;0,27238;-0,8371339;1,043963;0,1335072;-0,3958325;1,250271;-0,04495874;-0,03007766;1,075903;-0,1893185;-0,2202477;1,184196;-7979;-10956;10716;-0,246537;0,955672;-0,160406;0,72345;0,238281;0,042542;0,646484;0;0;0;1;0;0;0;1;0,02863406;0,9093024;-0,0310869;0,4139843;0,2727582;-0,6978811;-0,2617309;0,6083271
1;47;781;0;0;0;0;0;0;0;0;0;0;0;0;-7979;-10956;10716;-0,246537;0,955672;-0,160406;0,72345;0,238281;0,042542;0,646484;0;0;0;1;0;0;0;1;0,02863406;0,9093024;-0,0310869;0,4139843;0,2727582;-0,6978811;-0,2617309;0,6083271
1;47;785;0;0;0;0;0;0;0;0;0;0;0;0;-7979;-10956;10716;-0,246537;0,955672;-0,160406;0,72345;0,238281;0,042542;0,646484;0;0;0;1;0;0;0;1;0,02863406;0,9093024;-0,0310869;0,4139843;0,2727582;-0,6978811;-0,2617309;0,6083271
1;47;789;0;0;0;0;0;0;0;0;0;0;0;0;-7979;-10956;10716;-0,246537;0,955672;-0,160406;0,72345;0,238281;0,042542;0,646484;0;0;0;1;0;0;0;1;0,02863406;0,9093024;-0,0310869;0,4139843;0,2727582;-0,6978811;-0,2617309;0,6083271
1;47;793;0;0;0;0;0;0;0;0;0;0;0;0;-7979;-10956;10716;-0,246537;0,955672;-0,160406;0,72345;0,238281;0,042542;0,646484;0;0;0;1;0;0;0;1;0,02863406;0,9093024;-0,0310869;0,4139843;0,2727582;-0,6978811;-0,2617309;0,6083271
1;47;797;0;0;0;0;0;0;0;0;0;0;0;0;-9322;-10438;9558;-0,148481;0,988824;0,004692;0,650574;0,272705;0,173889;0,687073;0;0;0;1;0;0;0;1;0,02863406;0,9093024;-0,0310869;0,4139843;0,2727582;-0,6978811;-0,2617309;0,6083271
1;47;801;0;0;0;0;0;0;0;0;0;0;0;0;-9322;-10438;9558;-0,148481;0,988824;0,004692;0,650574;0,272705;0,173889;0,687073;0;0;0;1;0;0;0;1;0,02863406;0,9093024;-0,0310869;0,4139843;0,2727582;-0,6978811;-0,2617309;0,6083271
1;47;804;0;0;0;0;0;0;0;0;0;0;0;0;-9322;-10438;9558;-0,148481;0,988824;0,004692;0,650574;0,272705;0,173889;0,687073;0;0;0;1;0;0;0;1;0,02863406;0,9093024;-0,0310869;0,4139843;0,2727582;-0,6978811;-0,2617309;0,6083271
1;47;809;0;0;0;0;0;0;0;0;0;0;0;0;-9322;-10438;9558;-0,148481;0,988824;0,004692;0,650574;0,272705;0,173889;0,687073;0;0;0;1;0;0;0;1;0,02863406;0,9093024;-0,0310869;0,4139843;0,2727582;-0,6978811;-0,2617309;0,6083271
