"Time (s)";"Magnetic field x (µT)";"Magnetic field y (µT)";"Magnetic field z (µT)"
2.099437526E1;4.723621368E0;1.187800217E1;-3.571515656E1
2.100437526E1;6.674938202E0;9.588493347E0;-3.501623535E1
2.101437526E1;4.114242554E0;1.020511627E1;-3.693826294E1
2.102437526E1;3.470336914E0;1.078255081E1;-3.631149292E1
2.103437526E1;4.765071869E0;9.631080627E0;-3.564396667E1
2.104437526E1;3.549800873E0;6.853843689E0;-3.426583862E1
2.105437526E1;4.793853760E0;7.944747925E0;-3.623092651E1
2.106437526E1;7.988094330E0;7.312419891E0;-3.495346832E1
2.107437526E1;6.090900421E0;6.794414520E0;-3.492303467E1
2.108437526E1;7.339572906E0;7.887584686E0;-3.560741425E1
2.109437526E1;7.329208374E0;8.449317932E0;-3.562521362E1
2.110437526E1;8.620502472E0;7.862976074E0;-3.305441284E1
2.111437526E1;9.259796143E0;7.283271790E0;-3.496189117E1
2.112437526E1;8.621639252E0;7.296707153E0;-3.559804535E1
2.113437526E1;8.613582611E0;7.859573364E0;-3.497547913E1
2.114437526E1;7.988094330E0;7.312419891E0;-3.495346832E1
2.115437526E1;8.004203796E0;6.186683655E0;-3.619858551E1
2.116437526E1;7.362606049E0;6.765262604E0;-3.493145752E1
2.117437526E1;6.081672668E0;6.789871216E0;-3.748445892E1
2.118437526E1;6.101264954E0;6.232681274E0;-3.490523529E1
2.119437526E1;4.199459076E0;5.712402344E0;-3.615552521E1
2.120437526E1;4.199459076E0;5.712402344E0;-3.615552521E1
2.121437526E1;4.220184326E0;4.588939667E0;-3.611992645E1
2.122437526E1;4.220184326E0;4.588939667E0;-3.611992645E1
2.123437526E1;6.130046844E0;4.546352386E0;-3.549221039E1
2.124437526E1;2.917388916E0;6.303279877E0;-3.616489410E1
2.125437526E1;1.045539856E0;4.664085388E0;-3.481815338E1
2.126437526E1;2.284984589E0;5.752723694E0;-3.806394958E1
2.127437526E1;2.907028198E0;6.865013123E0;-3.618269348E1
2.128437526E1;2.909336090E0;6.866149902E0;-3.554234314E1
2.129437526E1;3.582027435E0;4.602378845E0;-3.675607300E1
2.130437526E1;4.174118042E0;6.833595276E0;-3.747182465E1
2.131437526E1;3.509521484E-1;7.483909607E0;-3.682400513E1
2.132437526E1;4.791545868E0;7.943614960E0;-3.687127686E1
2.133437526E1;2.219360352E0;9.688243866E0;-3.626747131E1
2.134437526E1;2.198635101E0;1.081170273E1;-3.630307007E1
2.135437526E1;3.483009338E0;1.022195816E1;-3.565334320E1
2.136437526E1;2.807159424E-1;1.141716003E1;-3.630823517E1
2.137437526E1;2.188270569E0;1.137343597E1;-3.632086945E1
2.138437526E1;2.784976959E0;1.360691452E1;-3.575591278E1
2.139437526E1;2.169853210E0;1.249803162E1;-3.571611023E1
2.140437526E1;-3.919754028E-1;1.368092346E1;-3.509449768E1
2.141437526E1;2.104835510E-1;1.535041046E1;-3.579246521E1
2.142437526E1;2.127914429E-1;1.535154724E1;-3.515209961E1
2.143437526E1;-4.518508911E-1;1.705244446E1;-3.456092834E1
2.144437526E1;-1.136074066E0;1.931053925E1;-3.654898071E1
2.145437526E1;7.737884521E-1;1.926795197E1;-3.592125702E1
2.146437526E1;-5.197753906E-1;2.098683167E1;-3.340480042E1
2.147437526E1;-1.806461334E0;2.157543945E1;-3.469488525E1
2.148437526E1;-2.475704193E0;2.327407455E1;-3.538442230E1
2.149437526E1;-4.365974426E0;2.275947189E1;-3.343292999E1
2.150437526E1;-4.415481567E0;2.556926346E1;-3.288156128E1
2.151437526E1;-2.701065063E0;2.476752090E1;-3.330096054E1
2.152437526E1;-4.023448944E0;2.703905487E1;-3.592515182E1
2.153437526E1;-2.859004974E0;2.635612488E1;-3.354473114E1
2.154437526E1;-6.713260651E0;2.869162750E1;-3.295029449E1
2.155437526E1;-6.085468292E0;2.923991776E1;-3.233194733E1
2.156437526E1;-7.997634888E0;2.928137207E1;-3.360002899E1
2.157437526E1;-8.019496918E0;3.097110748E1;-3.109199142E1
2.158437526E1;-8.682994843E0;3.210573578E1;-3.304444885E1
2.159437526E1;-8.676074982E0;3.210913849E1;-3.112337875E1
2.160437526E1;-8.019496918E0;3.097110748E1;-3.109199142E1
2.161437526E1;-8.673767090E0;3.211027527E1;-3.048302460E1
2.162437526E1;-7.429714203E0;3.320118332E1;-3.244810486E1
2.163437526E1;-7.425098419E0;3.320345306E1;-3.116739655E1
2.164437526E1;-8.715217590E0;3.435720062E1;-3.055421448E1
2.165437526E1;-6.792690277E0;3.375402069E1;-2.926833725E1
2.166437526E1;-7.436599731E0;3.433145905E1;-2.864157104E1
2.167437526E1;-8.082813263E0;3.490776443E1;-2.865515518E1
2.168437526E1;-4.255031586E0;3.425971985E1;-2.802226639E1
2.169437526E1;-7.423927307E0;3.377086258E1;-2.798341370E1
2.170437526E1;-8.103538513E0;3.603122711E1;-2.869075012E1
2.171437526E1;-8.103538513E0;3.603122711E1;-2.869075012E1
2.172437526E1;-8.109291077E0;3.659523010E1;-2.742783737E1
2.173437526E1;-1.064463806E1;3.609066010E1;-2.803354645E1
2.174437526E1;-1.124478912E1;3.442230988E1;-2.669523239E1
2.175437526E1;-1.192440033E1;3.668267441E1;-2.740256882E1
2.176437526E1;-1.254296875E1;3.613892365E1;-2.545949173E1
2.177437526E1;-1.447355652E1;3.730497742E1;-2.612280655E1
2.178437526E1;-1.514062881E1;3.533238983E1;-2.947043228E1
2.179437526E1;-1.705392838E1;3.594011688E1;-2.819488144E1
2.180437526E1;-1.828417587E1;3.372234344E1;-2.811526871E1
2.181437526E1;-1.952249527E1;3.206743240E1;-2.741309738E1
2.182437526E1;-2.079419327E1;3.209658051E1;-2.740467453E1
2.183437526E1;-2.144271469E1;3.267175293E1;-2.805861664E1
2.184437526E1;-2.144271469E1;3.267175293E1;-2.805861664E1
2.185437526E1;-2.269713974E1;3.214257431E1;-2.611132812E1
2.186437526E1;-2.269713974E1;3.214257431E1;-2.611132812E1
2.187437526E1;-2.459894180E1;3.162229919E1;-2.736161041E1
2.188437526E1;-2.327659988E1;2.997293472E1;-2.732602501E1
2.189437526E1;-2.458975601E1;3.224900436E1;-2.738879204E1
2.190437526E1;-2.266147995E1;3.108181763E1;-2.736583138E1
2.191437526E1;-2.266722488E1;3.164582062E1;-2.610291481E1
2.192437526E1;-2.207400131E1;3.331076431E1;-2.936230278E1
2.193437526E1;-2.104768753E1;3.337226868E1;-2.805727196E1
2.194437526E1;-2.166625595E1;3.282851791E1;-2.611419868E1
2.195437526E1;-1.851463699E1;3.387570190E1;-2.809191704E1
2.196437526E1;-1.854572678E1;3.556089020E1;-2.814531136E1
2.197437526E1;-1.726710892E1;3.553514862E1;-2.623266411E1
2.198437526E1;-1.727402878E1;3.553174591E1;-2.815373421E1
2.199437526E1;-1.473868179E1;3.603630829E1;-2.754802132E1
2.200437526E1;-1.410283279E1;3.602173615E1;-2.755223274E1
2.201437526E1;-1.539525986E1;3.717434692E1;-2.757940483E1
2.202437526E1;-1.537453079E1;3.605088806E1;-2.754380989E1
2.203437526E1;-1.410513687E1;3.602059937E1;-2.819258690E1
2.204437526E1;-1.412355423E1;3.714519882E1;-2.758782768E1
2.205437526E1;-1.156402969E1;3.596116638E1;-2.884979057E1
2.206437526E1;-1.282306290E1;3.542972183E1;-2.818321419E1
2.207437526E1;-1.281731796E1;3.486572266E1;-2.944612694E1
2.208437526E1;-1.345086288E1;3.488143158E1;-2.880156136E1
2.209437526E1;-1.343244553E1;3.375683594E1;-2.940632057E1
2.210437526E1;-1.408440781E1;3.489714050E1;-2.815699196E1
2.211437526E1;-1.155598068E1;3.539830017E1;-2.947234917E1
2.212437526E1;-1.155828476E1;3.539716339E1;-3.011270332E1
2.213437526E1;-1.152257919E1;3.371424484E1;-2.877860069E1
2.214437526E1;-1.025548935E1;3.368282318E1;-3.006773186E1
2.215437526E1;-7.057811737E0;3.248535538E1;-3.069355202E1
2.216437526E1;-8.721183777E0;3.079070663E1;-3.272226715E1
2.217437526E1;-4.906074524E0;3.070325851E1;-3.274753571E1
2.218437526E1;-5.090888977E0;3.088330078E1;-3.139333725E1
2.219437526E1;-1.874790192E0;2.856123734E1;-3.262391663E1
2.220437526E1;-1.874790192E0;2.856123734E1;-3.262391663E1
2.221437526E1;-6.053924561E-1;2.853094864E1;-3.327269363E1
2.222437526E1;3.237365723E0;2.732344818E1;-3.134130096E1
2.223437526E1;2.631431580E0;2.508542252E1;-3.446767426E1
2.224437526E1;2.672882080E0;2.283850098E1;-3.439648438E1
2.225437526E1;3.285705566E0;2.394625092E1;-3.507665253E1
2.226437526E1;5.226654053E0;2.221847153E1;-3.439553833E1
2.227437526E1;3.332908630E0;2.113532639E1;-3.626837921E1
2.228437526E1;3.974502563E0;2.055675125E1;-3.753549957E1
2.229437526E1;3.984867096E0;1.999502182E1;-3.751770020E1
2.230437526E1;5.938491821E0;1.770664215E1;-3.617843628E1
2.231437526E1;5.940799713E0;1.770777893E1;-3.553807831E1
2.232437526E1;6.545562744E0;1.937839508E1;-3.559568024E1
2.233437526E1;5.298023224E0;1.771894836E1;-3.745493317E1
2.234437526E1;6.578960419E0;1.769433594E1;-3.490193176E1
2.235437526E1;6.542118073E0;1.994353485E1;-3.369241333E1
2.236437526E1;7.186023712E0;1.936609268E1;-3.431918335E1
2.237437526E1;5.924682617E0;1.883351135E1;-3.429296112E1
2.238437526E1;9.082042694E0;1.931669235E1;-3.753359222E1
2.239437526E1;5.284221649E0;1.884581757E1;-3.556945801E1
2.240437526E1;7.162994385E0;2.048841858E1;-3.499513245E1
2.241437526E1;9.065933228E0;2.044242477E1;-3.628848267E1
2.242437526E1;9.724822998E0;1.930552292E1;-3.561673737E1
2.243437526E1;7.171051025E0;1.992555618E1;-3.561769104E1
2.244437526E1;9.039459229E0;2.212988663E1;-3.506116486E1
2.245437526E1;9.093578339E0;1.932236862E1;-3.433181763E1
2.246437526E1;7.813819885E0;1.991438675E1;-3.370083618E1
2.247437526E1;7.813819885E0;1.991438675E1;-3.370083618E1
2.248437526E1;1.101611328E1;1.871918488E1;-3.304593658E1
2.249437526E1;1.101611328E1;1.871918488E1;-3.304593658E1
2.250437526E1;1.100344086E1;1.927978134E1;-3.370409393E1
2.251437526E1;9.729434967E0;1.930779266E1;-3.433602905E1
2.252437526E1;1.104833984E1;1.646772003E1;-3.553617096E1
2.253437526E1;1.040673828E1;1.704629517E1;-3.426904297E1
2.254437526E1;1.042746353E1;1.592283249E1;-3.423345184E1
2.255437526E1;1.032358932E1;1.439915085E1;-3.487037659E1
2.256437526E1;1.224725342E1;1.322969818E1;-3.612812805E1
2.257437526E1;1.097785950E1;1.325998306E1;-3.547934723E1
2.258437526E1;1.220811081E1;1.547776031E1;-3.555895996E1
2.259437526E1;1.222883606E1;1.435429764E1;-3.552336121E1
2.260437526E1;1.159067917E1;1.436773300E1;-3.615950775E1
2.261437526E1;1.161371231E1;1.324540710E1;-3.548355865E1
2.262437526E1;1.096980286E1;1.382284546E1;-3.485678864E1
2.263437526E1;1.222077942E1;1.491716003E1;-3.490081024E1
2.264437526E1;1.220005417E1;1.604062271E1;-3.493640137E1
2.265437526E1;1.221041870E1;1.547889328E1;-3.491860199E1
2.266437526E1;1.154347610E1;1.717865753E1;-3.496778870E1
2.267437526E1;1.154347610E1;1.717865753E1;-3.496778870E1
2.268437526E1;1.093526840E1;1.607317734E1;-3.300691223E1
2.269437526E1;1.091911697E1;1.606523132E1;-3.748940277E1
2.270437526E1;1.090762329E1;1.719323349E1;-3.496357727E1
2.271437526E1;1.156189728E1;1.605406189E1;-3.557254791E1
2.272437526E1;1.092834854E1;1.606977081E1;-3.492797852E1
2.273437526E1;1.027407837E1;1.720894241E1;-3.431900787E1
2.274437526E1;1.154808807E1;1.718093109E1;-3.368707275E1
2.275437526E1;1.347406387E1;1.601260757E1;-3.430446625E1
2.276437526E1;1.349017715E1;1.488687515E1;-3.554958344E1
2.277437526E1;1.093871307E1;1.550804138E1;-3.491017914E1
2.278437526E1;1.347406387E1;1.601260757E1;-3.430446625E1
2.279437526E1;1.350515366E1;1.432741547E1;-3.425107574E1
2.280437526E1;1.218163300E1;1.716522217E1;-3.433164215E1
2.281437526E1;1.156650925E1;1.605633163E1;-3.429183197E1
2.282437526E1;1.023837662E1;1.889186478E1;-3.565311432E1
2.283437526E1;1.032752609E1;1.803299332E1;-3.499115372E1
2.284437526E1;1.030104828E1;1.972045898E1;-3.376382828E1
2.285437526E1;9.623744965E0;2.198196030E1;-3.383081436E1
2.286437526E1;9.600711823E0;2.310428619E1;-3.450676346E1
2.287437526E1;7.700077057E0;2.315141678E1;-3.257305908E1
2.288437526E1;7.632144928E0;2.708580017E1;-3.141693115E1
2.289437526E1;6.466056824E0;2.654458237E1;-3.269712830E1
2.290437526E1;5.167877197E0;2.826119423E1;-3.146138191E1
2.291437526E1;1.336650848E0;2.947437477E1;-3.019099617E1
2.292437526E1;-5.099487305E-1;3.070026588E1;-3.150557137E1
2.293437526E1;-1.768981934E0;3.016881943E1;-3.083899498E1
2.294437526E1;-3.084445953E0;3.244375610E1;-3.154211617E1
2.295437526E1;-4.351531982E0;3.247517395E1;-3.025298119E1
2.296437526E1;-5.332420349E0;3.242944717E1;-3.094791031E1
2.297437526E1;-6.563804626E0;3.077794647E1;-2.832466888E1
2.298437526E1;-7.856235504E0;3.193055916E1;-2.835184097E1
2.299437526E1;-9.132556915E0;3.195743752E1;-2.962413025E1
2.300437526E1;-8.507068634E0;3.250459290E1;-2.964614105E1
2.301437526E1;-9.778770447E0;3.253374100E1;-2.963771820E1
2.302437526E1;-8.496704102E0;3.194286346E1;-2.962834167E1
2.303437526E1;-9.093406677E0;2.970937729E1;-3.019329453E1
2.304437526E1;-6.591449738E0;3.189800262E1;-3.028133011E1
2.305437526E1;-5.319751740E0;3.186885262E1;-3.028975296E1
2.306437526E1;-5.284049988E0;3.018593025E1;-2.895565033E1
2.307437526E1;-3.383411407E0;3.013879967E1;-3.088935471E1
2.308437526E1;-3.391464233E0;3.070166588E1;-3.026679230E1
2.309437526E1;-1.471244812E0;3.009734917E1;-2.962127304E1
2.310437526E1;-1.471244812E0;3.009734917E1;-2.962127304E1
2.311437526E1;-1.753692627E-1;2.837960052E1;-3.149737167E1
2.312437526E1;-1.753692627E-1;2.837960052E1;-3.149737167E1
2.313437526E1;1.727573395E0;2.833360672E1;-3.279071808E1
2.314437526E1;2.392204285E0;2.663270187E1;-3.338188934E1
2.315437526E1;3.067203522E0;2.437007141E1;-3.395527267E1
2.316437526E1;3.085620880E0;2.324547577E1;-3.456002426E1
2.317437526E1;2.418678284E0;2.494523621E1;-3.460921097E1
2.318437526E1;4.367691040E0;2.265459824E1;-3.455065536E1
2.319437526E1;3.742198944E0;2.210743713E1;-3.452864456E1
2.320437526E1;4.378051758E0;2.209286499E1;-3.453285599E1
2.321437526E1;4.378051758E0;2.209286499E1;-3.453285599E1
2.322437526E1;6.298278809E0;2.148854828E1;-3.388734055E1
2.323437526E1;4.386112213E0;2.152999878E1;-3.515541458E1
2.324437526E1;4.383804321E0;2.152886581E1;-3.579577255E1
2.325437526E1;4.378051758E0;2.209286499E1;-3.453285599E1
2.326437526E1;3.734142303E0;2.267030716E1;-3.390608597E1
2.327437526E1;3.104045868E0;2.212087631E1;-3.516479111E1
2.328437526E1;3.108657837E0;2.212314987E1;-3.388407516E1
2.329437526E1;1.816226959E0;2.327576065E1;-3.391125107E1
2.330437526E1;2.462440491E0;2.269945526E1;-3.389766312E1
2.331437526E1;1.813919067E0;2.327462387E1;-3.455160141E1
2.332437526E1;1.762100220E0;2.608327484E1;-3.464059067E1
2.333437526E1;-6.325912476E-2;2.548359680E1;-3.334107208E1
2.334437526E1;1.862712860E0;2.431527710E1;-3.395847321E1
2.335437526E1;6.094284058E-1;2.321982956E1;-3.455480194E1
2.336437526E1;-2.642059326E-2;2.323440552E1;-3.455059814E1
2.337437526E1;-5.289459229E-2;2.492186356E1;-3.332327271E1
2.338437526E1;-7.198410034E-1;2.662163544E1;-3.337245178E1
2.339437526E1;-1.973125458E0;2.552618790E1;-3.396879578E1
2.340437526E1;-1.983489990E0;2.608791733E1;-3.398659515E1
2.341437526E1;-1.357997894E0;2.663507462E1;-3.400860596E1
2.342437526E1;-1.355690002E0;2.663620758E1;-3.336824036E1
2.343437526E1;-7.175331116E-1;2.662277222E1;-3.273210144E1
2.344437526E1;-3.281661987E0;2.780452728E1;-3.275084686E1
2.345437526E1;-2.314231873E0;2.823622131E1;-3.279507065E1
2.346437526E1;-6.129341125E0;2.832366943E1;-3.276980209E1
2.347437526E1;-6.112056732E0;2.776534462E1;-3.083093643E1
2.348437526E1;-4.840351105E0;2.773619461E1;-3.083935928E1
2.349437526E1;-6.101692200E0;2.720361137E1;-3.081313705E1
2.350437526E1;-8.057621002E0;2.949085617E1;-3.279276276E1
2.351437526E1;-9.321269989E0;2.895713806E1;-3.340689468E1
2.352437526E1;-9.312042236E0;2.896167946E1;-3.084547424E1
2.353437526E1;-8.047256470E0;2.892912674E1;-3.277496338E1
2.354437526E1;-9.301677704E0;2.839994621E1;-3.082767487E1
2.355437526E1;-9.301677704E0;2.839994621E1;-3.082767487E1
2.356437526E1;-1.057913589E1;2.899310112E1;-2.955633926E1
2.357437526E1;-8.077178955E0;3.118172646E1;-2.964437485E1
2.358437526E1;-9.950199127E0;2.897511864E1;-3.148161697E1
2.359437526E1;-6.807777405E0;3.115143967E1;-3.029315186E1
2.360437526E1;-9.354629517E0;3.177487373E1;-2.837303925E1
2.361437526E1;-5.517658234E0;2.999769211E1;-3.090633774E1
2.362437526E1;-4.877193451E0;2.998538971E1;-2.962983704E1
2.363437526E1;-3.590511322E0;2.939677811E1;-2.833974838E1
2.364437526E1;-3.595127106E0;2.939450836E1;-2.962046051E1
2.365437526E1;-2.336093903E0;2.992595482E1;-3.028703690E1
2.366437526E1;-3.605487823E0;2.995623970E1;-2.963825989E1
2.367437526E1;-1.045970917E0;2.877220917E1;-3.090022278E1
2.368437526E1;-1.702545166E0;2.991024590E1;-3.093160629E1
2.369437526E1;-2.333789825E0;2.992709160E1;-2.964668274E1
2.370437526E1;-1.064388275E0;2.989680481E1;-3.029545975E1
2.371437526E1;-4.308433533E-1;2.988109589E1;-3.094002914E1
2.372437526E1;2.096176147E-1;2.986879349E1;-2.966352844E1
2.373437526E1;2.096176147E-1;2.986879349E1;-2.966352844E1
2.374437526E1;2.746109009E0;2.980708885E1;-3.160144043E1
2.375437526E1;2.746109009E0;2.980708885E1;-3.160144043E1
2.376437526E1;2.756469727E0;2.924535751E1;-3.158364487E1
2.377437526E1;2.117172241E0;2.982506943E1;-2.967616272E1
2.378437526E1;2.756469727E0;2.924535751E1;-3.158364487E1
2.379437526E1;4.048900604E0;2.809274483E1;-3.155646896E1
2.380437526E1;3.438388824E0;2.698612595E1;-3.023595047E1
2.381437526E1;4.063880920E0;2.753328514E1;-3.025796127E1
2.382437526E1;4.040847778E0;2.865561295E1;-3.093391418E1
2.383437526E1;5.979492188E0;2.692669296E1;-3.089315414E1
2.384437526E1;6.638374329E0;2.578979492E1;-3.022141266E1
2.385437526E1;6.606113434E0;2.690757751E1;-3.345878601E1
2.386437526E1;5.972572327E0;2.692328835E1;-3.281422043E1
2.387437526E1;6.636066437E0;2.578866196E1;-3.086177063E1
2.388437526E1;6.639511108E0;2.522352219E1;-3.276504135E1
2.389437526E1;7.292648315E0;2.465062332E1;-3.083038712E1
2.390437526E1;7.305320740E0;2.409002304E1;-3.017222977E1
2.391437526E1;7.290340424E0;2.464948654E1;-3.147074127E1
2.392437526E1;7.919269562E0;2.463150787E1;-3.339601898E1
2.393437526E1;7.390575409E0;2.469230652E1;-3.084412956E1
2.394437526E1;7.376731873E0;2.468549347E1;-3.468626404E1
2.395437526E1;7.362930298E0;2.581236267E1;-3.280078888E1
2.396437526E1;6.086608887E0;2.583924484E1;-3.407308197E1
2.397437526E1;6.748935699E0;2.413719940E1;-3.530461121E1
2.398437526E1;4.856357574E0;2.362146759E1;-3.399346924E1
2.399437526E1;4.204395294E0;2.476177597E1;-3.274414062E1
2.400437526E1;4.222816467E0;2.363717651E1;-3.334889984E1
2.401437526E1;2.969528198E0;2.254173279E1;-3.394523621E1
2.402437526E1;4.053955078E-1;2.372348785E1;-3.396398926E1
2.403437526E1;1.760616302E0;2.430176926E1;-3.402189636E1
2.404437526E1;3.058795929E0;2.258515930E1;-3.525764465E1
2.405437526E1;5.176925659E-1;2.264459229E1;-3.460043335E1
2.406437526E1;1.791706085E0;2.261658096E1;-3.396850586E1
2.407437526E1;-7.586250305E-1;2.267147446E1;-3.587272644E1
2.408437526E1;-1.381801605E0;2.212545013E1;-3.521036530E1
2.409437526E1;-1.384109497E0;2.212431717E1;-3.585071564E1
2.410437526E1;-1.369136810E0;2.156485367E1;-3.455220795E1
2.411437526E1;-2.004989624E0;2.157942963E1;-3.454799652E1
2.412437526E1;-2.001544952E0;2.101429367E1;-3.645127106E1
2.413437526E1;-3.914848328E0;2.162201691E1;-3.517572021E1
2.414437526E1;-3.277862549E0;2.104117203E1;-3.772355652E1
2.415437526E1;-4.542644501E0;2.107373047E1;-3.579406738E1
2.416437526E1;-4.538032532E0;2.107600021E1;-3.451335144E1
2.417437526E1;-5.188861847E0;2.165003204E1;-3.580765533E1
2.418437526E1;-4.531143188E0;1.994572830E1;-3.831989288E1
2.419437526E1;-5.134735107E0;1.884251022E1;-3.507830811E1
2.420437526E1;-5.176189423E0;2.108943558E1;-3.514949799E1
2.421437526E1;-5.803985596E0;2.054114914E1;-3.576784515E1
2.422437526E1;-7.717288971E0;2.114887238E1;-3.449229431E1
2.423437526E1;-7.670085907E0;1.833794785E1;-3.568402100E1
2.424437526E1;-6.439834595E0;2.055572128E1;-3.576363373E1
2.425437526E1;-6.442142487E0;2.055458450E1;-3.640399170E1
2.426437526E1;-8.313995361E0;1.891538239E1;-3.505725098E1
2.427437526E1;-8.337028503E0;2.003771210E1;-3.573320007E1
2.428437526E1;-7.721900940E0;2.114660263E1;-3.577301025E1
2.429437526E1;-8.991298676E0;2.117688370E1;-3.512422943E1
2.430437526E1;-6.450199127E0;2.111745071E1;-3.578143311E1
2.431437526E1;-8.999359131E0;2.173974991E1;-3.450167084E1
2.432437526E1;-5.806293488E0;2.054001236E1;-3.640820312E1
2.433437526E1;-7.738018036E0;2.227233505E1;-3.452789307E1
2.434437526E1;-5.180805206E0;2.108716583E1;-3.643021393E1
2.435437526E1;-5.180805206E0;2.108716583E1;-3.643021393E1
2.436437526E1;-5.832767487E0;2.222747421E1;-3.518088531E1
2.437437526E1;-5.832767487E0;2.222747421E1;-3.518088531E1
2.438437526E1;-8.376174927E0;2.228577042E1;-3.516403961E1
2.439437526E1;-6.483596802E0;2.280150604E1;-3.647518158E1
2.440437526E1;-5.824710846E0;2.166460800E1;-3.580344391E1
2.441437526E1;-4.565677643E0;2.219605637E1;-3.647001648E1
2.442437526E1;-6.499706268E0;2.392723465E1;-3.523006439E1
2.443437526E1;-3.953998566E0;2.387007523E1;-3.460655212E1
2.444437526E1;-3.958610535E0;2.386780548E1;-3.588726807E1
2.445437526E1;-3.937881470E0;2.274434662E1;-3.585166931E1
2.446437526E1;-3.966663361E0;2.443066788E1;-3.526470947E1
2.447437526E1;-3.962051392E0;2.443294144E1;-3.398399353E1
2.448437526E1;-2.061416626E0;2.438581085E1;-3.591769409E1
2.449437526E1;-3.313526154E0;2.385776901E1;-3.333005142E1
2.450437526E1;-3.326198578E0;2.441836548E1;-3.398820496E1
2.451437526E1;-2.106315613E0;2.719787025E1;-3.408561707E1
2.452437526E1;-3.378013611E0;2.722701836E1;-3.407719421E1
2.453437526E1;-5.283264160E0;2.727187729E1;-3.342420578E1
2.454437526E1;-3.972415924E0;2.499467468E1;-3.400179291E1
2.455437526E1;-2.080970764E0;2.607668304E1;-3.276931000E1
2.456437526E1;-2.044136047E0;2.382748795E1;-3.397883606E1
2.457437526E1;-1.676673889E-1;2.546895599E1;-3.404486084E1
2.458437526E1;-1.964492798E-1;2.715528107E1;-3.345789719E1
2.459437526E1;-8.530273438E-1;2.829331779E1;-3.348928070E1
2.460437526E1;-8.138847351E-1;2.604526520E1;-3.405844879E1
2.461437526E1;-2.068099976E-1;2.771701431E1;-3.347569275E1
2.462437526E1;-1.964492798E-1;2.715528107E1;-3.345789719E1
2.463437526E1;4.267311096E-1;2.770130539E1;-3.412026215E1
2.464437526E1;-2.045021057E-1;2.771815109E1;-3.283533859E1
2.465437526E1;-1.688003540E-1;2.603522873E1;-3.150123215E1
2.466437526E1;-2.217903137E-1;2.827647400E1;-3.477420044E1
2.467437526E1;-8.426666260E-1;2.773158836E1;-3.347148132E1
2.468437526E1;-1.491188049E0;2.830675888E1;-3.412542725E1
2.469437526E1;4.209823608E-1;2.826530647E1;-3.285734940E1
2.470437526E1;-1.998901367E-1;2.772042084E1;-3.155462646E1
2.471437526E1;-1.964492798E-1;2.715528107E1;-3.345789719E1
2.472437526E1;1.707664490E0;2.767669678E1;-3.156726074E1
2.473437526E1;-1.964492798E-1;2.715528107E1;-3.345789719E1
2.474437526E1;-8.426666260E-1;2.773158836E1;-3.347148132E1
2.475437526E1;-7.989044189E-1;2.548580170E1;-3.275993729E1
2.476437526E1;4.209823608E-1;2.826530647E1;-3.285734940E1
2.477437526E1;4.106216431E-1;2.882703972E1;-3.287514496E1
2.478437526E1;-8.357467651E-1;2.773499489E1;-3.155041504E1
2.479437526E1;-8.564720154E-1;2.885845757E1;-3.158600998E1
2.480437526E1;-2.252311707E-1;2.884161377E1;-3.287093353E1
2.481437526E1;4.267311096E-1;2.770130539E1;-3.412026215E1
2.482437526E1;4.106216431E-1;2.882703972E1;-3.287514496E1
2.483437526E1;-1.476207733E0;2.774730110E1;-3.282691574E1
2.484437526E1;-1.478515625E0;2.774616432E1;-3.346726990E1
2.485437526E1;-1.468151093E0;2.718443108E1;-3.344947433E1
2.486437526E1;-1.492321014E0;2.887303352E1;-3.158179855E1
2.487437526E1;-1.509605408E0;2.943135643E1;-3.352066422E1
2.488437526E1;-8.737564087E-1;2.941678047E1;-3.352487564E1
2.489437526E1;-1.491188049E0;2.830675888E1;-3.412542725E1
2.490437526E1;-1.465843201E0;2.718556786E1;-3.280911636E1
2.491437526E1;-2.124732971E0;2.832246780E1;-3.348085785E1
2.492437526E1;-2.127040863E0;2.832133293E1;-3.412121582E1
2.493437526E1;-3.399875641E0;2.891675568E1;-3.156916428E1
2.494437526E1;-2.129348755E0;2.832019806E1;-3.476156616E1
2.495437526E1;-2.124732971E0;2.832246780E1;-3.348085785E1
2.496437526E1;-4.029979706E0;2.836732864E1;-3.282786942E1
2.497437526E1;-1.488880157E0;2.830789375E1;-3.348506927E1
2.498437526E1;-1.488880157E0;2.830789375E1;-3.348506927E1
2.499437526E1;-4.021923065E0;2.780446243E1;-3.345042419E1
2.500437526E1;-4.021923065E0;2.780446243E1;-3.345042419E1
2.501437526E1;-3.386070251E0;2.778988647E1;-3.345463562E1
2.502437526E1;-3.396430969E0;2.835161591E1;-3.347243500E1
2.503437526E1;-3.389511108E0;2.835502243E1;-3.155136490E1
2.504437526E1;-1.476207733E0;2.774730110E1;-3.282691574E1
2.505437526E1;-3.375705719E0;2.722815323E1;-3.343684006E1
2.506437526E1;-3.368785858E0;2.723155975E1;-3.151576996E1
2.507437526E1;-3.394123077E0;2.835275269E1;-3.283208084E1
2.508437526E1;-2.094779968E0;2.720354652E1;-3.088383865E1
2.509437526E1;-3.373397827E0;2.722929001E1;-3.279648209E1
2.510437526E1;-3.396430969E0;2.835161591E1;-3.347243500E1
2.511437526E1;-2.114368439E0;2.776073837E1;-3.346305847E1
2.512437526E1;-2.122425079E0;2.832360458E1;-3.284050369E1
