"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
2.475031734E1;1.013853312E0;-2.156409502E0;9.160614967E0
2.475278010E1;1.037808180E0;-2.175573349E0;9.340276718E0
2.475524281E1;9.875031114E-1;-2.245042324E0;9.464840889E0
2.475770552E1;1.013853312E0;-2.288160801E0;9.591801643E0
2.476016828E1;1.025830746E0;-2.345652342E0;9.740321159E0
2.476263099E1;9.946896434E-1;-2.506149292E0;9.864886284E0
2.476509370E1;9.755257964E-1;-2.458239794E0;1.001819611E1
2.476755646E1;1.004271507E0;-2.489381075E0;1.016432095E1
2.477001917E1;1.016248941E0;-2.597177505E0;1.032960892E1
2.477248188E1;1.018644333E0;-2.604363918E0;1.044219589E1
2.477494458E1;1.059367418E0;-2.652273417E0;1.050926971E1
2.477739583E1;1.054576397E0;-2.728928804E0;1.051885128E1
2.477985854E1;1.107277155E0;-2.721742392E0;1.053562069E1
2.478232125E1;1.095299721E0;-2.726533175E0;1.057873821E1
2.478478401E1;1.114463568E0;-2.736115217E0;1.059550762E1
2.478724672E1;1.128836393E0;-2.779233932E0;1.062425232E1
2.478970943E1;1.193514109E0;-2.788815737E0;1.055717945E1
2.479217214E1;1.193514109E0;-2.776838541E0;1.058113384E1
2.479463490E1;1.255796671E0;-2.767256498E0;1.050208282E1
2.479709760E1;1.272564888E0;-2.750488281E0;1.044938278E1
2.479956031E1;1.231842041E0;-2.731324196E0;1.041105556E1
2.480202307E1;1.174350500E0;-2.731324196E0;1.028888512E1
2.480448578E1;1.169559479E0;-2.728928804E0;1.016192532E1
2.480694505E1;1.159977674E0;-2.707369566E0;1.008287430E1
2.480940776E1;1.088113308E0;-2.671437263E0;9.965496063E0
2.481187047E1;1.131231785E0;-2.618736744E0;9.874467850E0
2.481433323E1;1.159977674E0;-2.609154940E0;9.711575508E0
2.481679594E1;1.162373066E0;-2.589991093E0;9.656478882E0
2.481925865E1;1.253401279E0;-2.539685965E0;9.524727821E0
2.482172135E1;1.270169497E0;-2.544476986E0;9.373813629E0
2.482418411E1;1.322870255E0;-2.501358509E0;9.325902939E0
2.482664682E1;1.332452059E0;-2.479799032E0;9.282784462E0
2.482910953E1;1.339638472E0;-2.434284925E0;9.179779053E0
2.483157229E1;1.325265646E0;-2.379189014E0;9.117496490E0
2.483403500E1;1.351615906E0;-2.395957232E0;8.980954170E0
2.483650109E1;1.356406689E0;-2.338465691E0;8.952208519E0
2.483896380E1;1.375570774E0;-2.328883886E0;8.997723579E0
2.484142651E1;1.337242842E0;-2.367211580E0;8.959395409E0
2.484388927E1;1.303706169E0;-2.331279516E0;8.851597786E0
2.484635198E1;1.284542561E0;-2.312115431E0;8.892321587E0
2.484881469E1;1.248610258E0;-2.316906452E0;8.911485672E0
2.485127740E1;1.229446411E0;-2.321697474E0;8.942626953E0
2.485374016E1;1.155186653E0;-2.343256712E0;8.978559494E0
2.485620286E1;1.116858959E0;-2.360025167E0;8.983349800E0
2.485866557E1;1.188723326E0;-2.393561840E0;9.026468277E0
2.486112833E1;1.133627415E0;-2.391166210E0;9.026468277E0
2.486359104E1;1.124045372E0;-2.367211580E0;9.103124619E0
2.486605396E1;1.128836393E0;-2.381584406E0;9.254038811E0
2.486851667E1;1.104881525E0;-2.427098513E0;9.258830070E0
2.487097938E1;1.071344852E0;-2.429493904E0;9.304344177E0
2.487344214E1;1.080926895E0;-2.448657751E0;9.304344177E0
2.487590484E1;1.049785614E0;-2.482194424E0;9.337880135E0
2.487836755E1;9.970851541E-1;-2.431889534E0;9.337880135E0
2.488083026E1;9.707347751E-1;-2.484590054E0;9.412139893E0
2.488329302E1;9.611528516E-1;-2.482194424E0;9.491190910E0
2.488575573E1;9.276162982E-1;-2.520522356E0;9.443282127E0
2.488821844E1;8.892884851E-1;-2.566036224E0;9.457653999E0
2.489068120E1;8.533564210E-1;-2.580409288E0;9.543891907E0
2.489314391E1;8.341925740E-1;-2.594781876E0;9.500773430E0
2.489560656E1;8.437744975E-1;-2.666646481E0;9.491190910E0
2.489806927E1;8.557519317E-1;-2.681019306E0;9.512750626E0
2.490053198E1;8.270061612E-1;-2.683414698E0;9.546287537E0
2.490299474E1;7.886784673E-1;-2.738510847E0;9.450468063E0
2.490545745E1;8.174241185E-1;-2.736115217E0;9.484004974E0
2.490792021E1;8.054468036E-1;-2.803188801E0;9.460050583E0
2.491038286E1;9.132433534E-1;-2.853493690E0;9.445676804E0
2.491284563E1;9.563619494E-1;-2.860680342E0;9.474423409E0
2.491530833E1;1.001876116E0;-2.925358057E0;9.400163651E0
2.491777104E1;9.491755366E-1;-2.942126513E0;9.433700562E0
2.492023380E1;9.467800260E-1;-2.970872164E0;9.388186455E0
2.492269651E1;9.180342555E-1;-3.049922943E0;9.371417046E0
2.492515922E1;9.060569406E-1;-3.088250399E0;9.323508263E0
2.492762193E1;9.467800260E-1;-3.083459854E0;9.270807266E0
2.493008464E1;9.060569406E-1;-3.114600897E0;9.287575722E0
2.493254740E1;9.755257964E-1;-3.128973722E0;9.251643181E0
2.493501010E1;1.040203571E0;-3.157719612E0;9.244457245E0
2.493747281E1;1.085717678E0;-3.155323982E0;9.213315964E0
2.493993552E1;1.107277155E0;-3.109809875E0;9.186964989E0
2.494239828E1;1.104881525E0;-3.073877811E0;9.153429031E0
2.494486099E1;1.102486134E0;-3.093041420E0;9.069587708E0
2.494732370E1;1.109672546E0;-3.073877811E0;9.069587708E0
2.494978646E1;1.114463568E0;-3.097832441E0;9.088750839E0
2.495224917E1;1.104881525E0;-3.040340900E0;9.021677017E0
2.495470693E1;1.109672546E0;-3.030759335E0;9.040841103E0
2.495716964E1;1.128836393E0;-3.028363705E0;9.122286797E0
2.495963234E1;1.183932304E0;-3.009199858E0;9.086355209E0
2.496209510E1;1.236633062E0;-2.934940100E0;9.064796448E0
2.496455781E1;1.308497190E0;-2.901403189E0;9.057610512E0
2.496702052E1;1.349220514E0;-2.903798819E0;9.107914925E0
2.496948323E1;1.342033863E0;-2.834330082E0;9.151033401E0
2.497194599E1;1.325265646E0;-2.817561388E0;9.124683380E0
2.497440870E1;1.306101799E0;-2.796002150E0;9.134264946E0
2.497687141E1;1.365988731E0;-2.764861107E0;9.186964989E0
2.497933417E1;1.337242842E0;-2.683414698E0;9.148638725E0
2.498179688E1;1.330056429E0;-2.692996740E0;9.234875679E0
2.498426417E1;1.356406689E0;-2.625923157E0;9.258830070E0
2.498672688E1;1.351615906E0;-2.637900829E0;9.268412590E0
2.498918958E1;1.346824884E0;-2.585200310E0;9.318717003E0
2.499165234E1;1.392338991E0;-2.527708769E0;9.388186455E0
2.499411505E1;1.370779753E0;-2.513335705E0;9.419326782E0
2.499657776E1;1.413898230E0;-2.448657751E0;9.452863693E0
2.499904047E1;1.435457706E0;-2.427098513E0;9.543891907E0
2.500150323E1;1.421084642E0;-2.374397993E0;9.539101601E0
2.500396594E1;1.423480272E0;-2.374397993E0;9.548683167E0
2.500642865E1;1.447434902E0;-2.328883886E0;9.601383209E0
2.500889141E1;1.445039511E0;-2.259414911E0;9.637314796E0
2.501135411E1;1.385152340E0;-2.228273630E0;9.610964775E0
2.501381734E1;1.425875664E0;-2.154014111E0;9.627733231E0
2.501628005E1;1.445039511E0;-2.103708982E0;9.663666725E0
2.501874276E1;1.409107447E0;-2.098917961E0;9.632524490E0
2.502120552E1;1.416293621E0;-2.046217442E0;9.637314796E0
2.502366823E1;1.478576183E0;-2.019867182E0;9.541496277E0
2.502613094E1;1.500135422E0;-1.971957684E0;9.563055038E0
2.502859365E1;1.473785162E0;-1.969562292E0;9.546287537E0
2.503105641E1;1.512112856E0;-1.964771271E0;9.531914711E0
2.503351911E1;1.490553617E0;-1.957584858E0;9.543891907E0
2.503598182E1;1.509717464E0;-1.948002815E0;9.541496277E0
2.503844453E1;1.466598749E0;-1.995912552E0;9.524727821E0
2.504090729E1;1.466598749E0;-2.029448986E0;9.467236519E0
2.504337021E1;1.454621553E0;-2.007889748E0;9.474423409E0
2.504583292E1;1.435457706E0;-2.017471790E0;9.474423409E0
2.504829562E1;1.452225924E0;-2.043822050E0;9.467236519E0
2.505075838E1;1.466598749E0;-2.074963331E0;9.412139893E0
2.505322109E1;1.418689251E0;-2.134850264E0;9.373813629E0
2.505568380E1;1.418689251E0;-2.144432068E0;9.388186455E0
2.505814651E1;1.423480272E0;-2.201923609E0;9.361835480E0
2.506060927E1;1.416293621E0;-2.288160801E0;9.335485458E0
2.506307198E1;1.421084642E0;-2.295347214E0;9.311530113E0
2.506553469E1;1.445039511E0;-2.333674908E0;9.261225700E0
2.506799745E1;1.375570774E0;-2.374397993E0;9.261225700E0
2.507046016E1;1.349220514E0;-2.463030815E0;9.246851921E0
2.507291792E1;1.389943361E0;-2.537290573E0;9.174987793E0
2.507538062E1;1.392338991E0;-2.544476986E0;9.189361572E0
2.507784338E1;1.387547970E0;-2.592386484E0;9.213315964E0
2.508030609E1;1.435457706E0;-2.642691612E0;9.215711594E0
2.508276880E1;1.476180792E0;-2.724138021E0;9.289971352E0
2.508523151E1;1.528881311E0;-2.796002150E0;9.230084419E0
2.508769427E1;1.514508486E0;-2.872657537E0;9.239665985E0
2.509015698E1;1.526485682E0;-2.906194210E0;9.273202896E0
2.509261969E1;1.531276703E0;-2.910985231E0;9.268412590E0
2.509508240E1;1.524090290E0;-2.925358057E0;9.225293159E0
2.509754510E1;1.497740030E0;-2.949312687E0;9.273202896E0
2.510000786E1;1.473785162E0;-3.028363705E0;9.299552917E0
2.510247443E1;1.512112856E0;-2.997222424E0;9.268412590E0
2.510493714E1;1.495344400E0;-3.030759335E0;9.266016006E0
2.510739984E1;1.514508486E0;-3.028363705E0;9.289971352E0
2.510986255E1;1.531276703E0;-3.071482182E0;9.237270355E0
2.511232526E1;1.490553617E0;-3.107414484E0;9.285180092E0
2.511478797E1;1.504926443E0;-3.088250399E0;9.270807266E0
2.511725068E1;1.557626963E0;-3.078668833E0;9.280388832E0
2.511971338E1;1.466598749E0;-3.073877811E0;9.323508263E0
2.512217609E1;1.480971813E0;-3.054713964E0;9.309135437E0
2.512463880E1;1.519299507E0;-3.023572683E0;9.318717003E0
2.512710151E1;1.548045158E0;-3.013990641E0;9.294762611E0
2.512956427E1;1.562417984E0;-2.958894730E0;9.340276718E0
2.513202755E1;1.581581593E0;-2.920567036E0;9.378603935E0
2.513449026E1;1.600745678E0;-2.910985231E0;9.400163651E0
2.513695297E1;1.591163635E0;-2.858284712E0;9.361835480E0
2.513941568E1;1.658237219E0;-2.786420345E0;9.392977715E0
2.514187839E1;1.689378262E0;-2.772047520E0;9.397767067E0
2.514434109E1;1.667819023E0;-2.724138021E0;9.340276718E0
2.514680380E1;1.689378262E0;-2.724138021E0;9.383395195E0
2.514926651E1;1.648655176E0;-2.669042110E0;9.361835480E0
2.515172922E1;1.655841589E0;-2.625923157E0;9.342671394E0
2.515419193E1;1.634282112E0;-2.623527765E0;9.366625786E0
2.515665464E1;1.627095938E0;-2.578013659E0;9.495982170E0
2.515911740E1;1.600745678E0;-2.525313139E0;9.515146255E0
2.516157474E1;1.624700546E0;-2.498962879E0;9.433700562E0
2.516403745E1;1.588768244E0;-2.472612858E0;9.474423409E0
2.516650016E1;1.588768244E0;-2.412725687E0;9.551077843E0
2.516896286E1;1.631886959E0;-2.407934666E0;9.548683167E0
2.517142557E1;1.605536461E0;-2.372002602E0;9.505564690E0
2.517388828E1;1.686982870E0;-2.326488495E0;9.512750626E0
2.517635099E1;1.739683390E0;-2.316906452E0;9.452863693E0
2.517881370E1;1.713333130E0;-2.295347214E0;9.472026825E0
2.518127641E1;1.744474173E0;-2.271392584E0;9.500773430E0
2.518373911E1;1.694169283E0;-2.276183605E0;9.505564690E0
2.518620182E1;1.684587479E0;-2.283369780E0;9.493587494E0
2.518866453E1;1.651050806E0;-2.300138235E0;9.479214668E0
2.519112786E1;1.675005436E0;-2.257019520E0;9.472026825E0
2.519359057E1;1.739683390E0;-2.276183605E0;9.414536476E0
2.519605328E1;1.722914934E0;-2.257019520E0;9.448073387E0
2.519851599E1;1.727705956E0;-2.268996954E0;9.493587494E0
2.520097870E1;1.749265194E0;-2.245042324E0;9.474423409E0
2.520344141E1;1.739683390E0;-2.292951822E0;9.503169060E0
2.520590411E1;1.758847237E0;-2.300138235E0;9.491190910E0
2.520836682E1;1.727705956E0;-2.283369780E0;9.498377800E0
2.521082953E1;1.770824671E0;-2.240251303E0;9.476818085E0
2.521329224E1;1.710937738E0;-2.252228498E0;9.407349586E0
2.521575495E1;1.667819023E0;-2.276183605E0;9.436095238E0
2.521821771E1;1.698960304E0;-2.309720039E0;9.369022369E0
2.522069328E1;1.706146717E0;-2.304929256E0;9.388186455E0
2.522315599E1;1.706146717E0;-2.340861320E0;9.354649544E0
2.522561870E1;1.670214415E0;-2.372002602E0;9.292366028E0
2.522808141E1;1.682191849E0;-2.398352861E0;9.342671394E0
2.523054411E1;1.665423393E0;-2.376793385E0;9.340276718E0
2.523300682E1;1.651050806E0;-2.427098513E0;9.311530113E0
2.523546953E1;1.658237219E0;-2.453448772E0;9.316321373E0
2.523793224E1;1.634282112E0;-2.494172096E0;9.316321373E0
2.524039495E1;1.658237219E0;-2.513335705E0;9.268412590E0
2.524285771E1;1.655841589E0;-2.508544683E0;9.282784462E0
2.524532036E1;1.641468763E0;-2.537290573E0;9.210920334E0
2.524778307E1;1.624700546E0;-2.537290573E0;9.225293159E0
2.525023333E1;1.603141308E0;-2.601968527E0;9.196547508E0
2.525269604E1;1.605536461E0;-2.551663399E0;9.158220291E0
2.525515875E1;1.545649767E0;-2.578013659E0;9.189361572E0
2.525762146E1;1.495344400E0;-2.611550570E0;9.165406227E0
2.526008417E1;1.509717464E0;-2.652273417E0;9.129474640E0
2.526254688E1;1.495344400E0;-2.640296221E0;9.151033401E0
2.526500958E1;1.504926443E0;-2.678623676E0;9.184570312E0
2.526747229E1;1.519299507E0;-2.625923157E0;9.151033401E0
2.526993500E1;1.560022354E0;-2.669042110E0;9.203734398E0
2.527239771E1;1.619909525E0;-2.681019306E0;9.198943138E0
2.527486042E1;1.624700546E0;-2.678623676E0;9.143847466E0
2.527732313E1;1.612722874E0;-2.692996740E0;9.151033401E0
2.527978599E1;1.572000027E0;-2.704973936E0;9.158220291E0
2.528224870E1;1.548045158E0;-2.726533175E0;9.158220291E0
2.528471141E1;1.512112856E0;-2.733719826E0;9.198943138E0
2.528717411E1;1.531276703E0;-2.728928804E0;9.163011551E0
2.528963682E1;1.521694660E0;-2.764861107E0;9.139056206E0
2.529209953E1;1.485762596E0;-2.762465477E0;9.206129074E0
2.529456224E1;1.485762596E0;-2.803188801E0;9.299552917E0
2.529702495E1;1.550440550E0;-2.791211128E0;9.289971352E0
2.529948766E1;1.567209005E0;-2.815165997E0;9.337880135E0
2.530195036E1;1.576790810E0;-2.805584192E0;9.357044220E0
2.530441307E1;1.627095938E0;-2.819957018E0;9.400163651E0
2.530687583E1;1.610327482E0;-2.784024715E0;9.421722412E0
2.530933859E1;1.667819023E0;-2.807979822E0;9.455259323E0
2.531180130E1;1.694169283E0;-2.784024715E0;9.457653999E0
2.531426401E1;1.646259785E0;-2.791211128E0;9.503169060E0
2.531672672E1;1.622304916E0;-2.817561388E0;9.527123451E0
2.531918943E1;1.648655176E0;-2.769651890E0;9.512750626E0
2.532165214E1;1.619909525E0;-2.745697260E0;9.548683167E0
2.532411484E1;1.648655176E0;-2.721742392E0;9.534310341E0
2.532657755E1;1.641468763E0;-2.716951609E0;9.539101601E0
2.532904026E1;1.619909525E0;-2.700182915E0;9.536705017E0
2.533150297E1;1.605536461E0;-2.659460068E0;9.555869102E0
2.533396568E1;1.612722874E0;-2.654669046E0;9.507959366E0
2.533642844E1;1.603141308E0;-2.597177505E0;9.527123451E0
2.533891906E1;1.612722874E0;-2.587595463E0;9.505564690E0
2.534138177E1;1.653446198E0;-2.592386484E0;9.539101601E0
2.534384448E1;1.653446198E0;-2.546872377E0;9.505564690E0
2.534630719E1;1.672610044E0;-2.544476986E0;9.484004974E0
2.534876990E1;1.708542109E0;-2.546872377E0;9.448073387E0
2.535123260E1;1.701355696E0;-2.472612858E0;9.455259323E0
2.535369531E1;1.677401066E0;-2.484590054E0;9.395372391E0
2.535615802E1;1.643864155E0;-2.458239794E0;9.390581131E0
2.535862073E1;1.607931852E0;-2.410330296E0;9.306738853E0
2.536108344E1;1.591163635E0;-2.400748253E0;9.301948547E0
2.536354615E1;1.615118504E0;-2.419912100E0;9.237270355E0
2.536600885E1;1.629491568E0;-2.431889534E0;9.249248505E0
2.536844635E1;1.631886959E0;-2.419912100E0;9.198943138E0
2.537090906E1;1.670214415E0;-2.441471577E0;9.184570312E0
2.537337177E1;1.651050806E0;-2.429493904E0;9.141450882E0
2.537583448E1;1.653446198E0;-2.379189014E0;9.115100861E0
2.537829719E1;1.670214415E0;-2.417516708E0;9.151033401E0
2.538075990E1;1.655841589E0;-2.434284925E0;9.076773643E0
2.538322260E1;1.639073133E0;-2.427098513E0;9.076773643E0
2.538568531E1;1.631886959E0;-2.453448772E0;9.119892120E0
2.538814802E1;1.629491568E0;-2.453448772E0;9.119892120E0
2.539061073E1;1.667819023E0;-2.443866968E0;9.136660576E0
2.539307344E1;1.646259785E0;-2.448657751E0;9.165406227E0
2.539553620E1;1.579186201E0;-2.484590054E0;9.131869316E0
2.539801062E1;1.605536461E0;-2.494172096E0;9.163011551E0
2.540047333E1;1.622304916E0;-2.537290573E0;9.222898483E0
2.540293604E1;1.581581593E0;-2.520522356E0;9.227687836E0
2.540539875E1;1.560022354E0;-2.549268007E0;9.230084419E0
2.540786146E1;1.514508486E0;-2.546872377E0;9.251643181E0
2.541032417E1;1.507322073E0;-2.575618267E0;9.277994156E0
2.541278688E1;1.543254137E0;-2.587595463E0;9.282784462E0
2.541524958E1;1.550440550E0;-2.613945723E0;9.400163651E0
2.541771229E1;1.567209005E0;-2.671437263E0;9.390581131E0
2.542017500E1;1.603141308E0;-2.659460068E0;9.335485458E0
2.542263771E1;1.598350286E0;-2.661855459E0;9.354649544E0
2.542510042E1;1.619909525E0;-2.760070086E0;9.380999565E0
2.542754781E1;1.610327482E0;-2.726533175E0;9.371417046E0
2.543001052E1;1.619909525E0;-2.721742392E0;9.385789871E0
2.543247323E1;1.622304916E0;-2.752883434E0;9.388186455E0
2.543493594E1;1.612722874E0;-2.738510847E0;9.345067024E0
2.543739865E1;1.615118504E0;-2.776838541E0;9.392977715E0
2.543986135E1;1.603141308E0;-2.776838541E0;9.392977715E0
2.544232406E1;1.591163635E0;-2.831934452E0;9.416931152E0
2.544478682E1;1.579186201E0;-2.793606758E0;9.419326782E0
2.544724948E1;1.598350286E0;-2.791211128E0;9.397767067E0
2.544971224E1;1.588768244E0;-2.831934452E0;9.361835480E0
2.545217490E1;1.579186201E0;-2.815165997E0;9.369022369E0
2.545463766E1;1.636677742E0;-2.774442911E0;9.357044220E0
2.545710646E1;1.600745678E0;-2.807979822E0;9.337880135E0
2.545956917E1;1.622304916E0;-2.817561388E0;9.311530113E0
2.546203188E1;1.610327482E0;-2.793606758E0;9.270807266E0
2.546449458E1;1.624700546E0;-2.738510847E0;9.313926697E0
2.546695729E1;1.591163635E0;-2.721742392E0;9.277994156E0
2.546942000E1;1.567209005E0;-2.760070086E0;9.292366028E0
2.547188271E1;1.612722874E0;-2.704973936E0;9.254038811E0
2.547434542E1;1.631886959E0;-2.692996740E0;9.275598526E0
2.547680812E1;1.562417984E0;-2.673832655E0;9.234875679E0
2.547927083E1;1.579186201E0;-2.661855459E0;9.270807266E0
2.548173354E1;1.588768244E0;-2.625923157E0;9.242061615E0
2.548419630E1;1.583977222E0;-2.594781876E0;9.251643181E0
2.548665901E1;1.593559265E0;-2.556454420E0;9.254038811E0
2.548912172E1;1.624700546E0;-2.537290573E0;9.280388832E0
2.549158443E1;1.622304916E0;-2.561245203E0;9.210920334E0
2.549404714E1;1.653446198E0;-2.566036224E0;9.230084419E0
2.549650984E1;1.639073133E0;-2.537290573E0;9.222898483E0
2.549897255E1;1.677401066E0;-2.484590054E0;9.203734398E0
2.550143526E1;1.675005436E0;-2.506149292E0;9.210920334E0
2.550389797E1;1.648655176E0;-2.508544683E0;9.282784462E0
2.550636068E1;1.658237219E0;-2.477403402E0;9.268412590E0
2.550882339E1;1.682191849E0;-2.460635185E0;9.249248505E0
2.551128609E1;1.698960304E0;-2.465426207E0;9.309135437E0
2.551374885E1;1.679796457E0;-2.446262360E0;9.280388832E0
2.551620958E1;1.675005436E0;-2.422307491E0;9.309135437E0
2.551867229E1;1.718123913E0;-2.446262360E0;9.304344177E0
2.552113500E1;1.725310564E0;-2.455844164E0;9.285180092E0
2.552359771E1;1.703751087E0;-2.412725687E0;9.311530113E0
2.552606042E1;1.730101347E0;-2.424702883E0;9.335485458E0
2.552852313E1;1.689378262E0;-2.429493904E0;9.397767067E0
2.553098583E1;1.715728521E0;-2.458239794E0;9.421722412E0
2.553344854E1;1.703751087E0;-2.467821836E0;9.409745216E0
2.553591125E1;1.722914934E0;-2.486985445E0;9.390581131E0
2.553837396E1;1.734892368E0;-2.506149292E0;9.402558327E0
2.554083667E1;1.715728521E0;-2.479799032E0;9.373813629E0
2.554329943E1;1.706146717E0;-2.486985445E0;9.414536476E0
2.554576427E1;1.698960304E0;-2.518126726E0;9.445676804E0
2.554822698E1;1.708542109E0;-2.544476986E0;9.414536476E0
2.555068969E1;1.708542109E0;-2.539685965E0;9.409745216E0
2.555315240E1;1.658237219E0;-2.563640833E0;9.469632149E0
2.555561510E1;1.622304916E0;-2.611550570E0;9.460050583E0
2.555807781E1;1.595954657E0;-2.618736744E0;9.445676804E0
2.556054052E1;1.603141308E0;-2.657064438E0;9.452863693E0
2.556300323E1;1.600745678E0;-2.613945723E0;9.474423409E0
2.556546594E1;1.595954657E0;-2.645087004E0;9.438490868E0
2.556792870E1;1.617513895E0;-2.594781876E0;9.452863693E0
2.557039135E1;1.624700546E0;-2.630714178E0;9.450468063E0
2.557285411E1;1.612722874E0;-2.681019306E0;9.416931152E0
2.557531406E1;1.576790810E0;-2.630714178E0;9.354649544E0
2.557777672E1;1.581581593E0;-2.669042110E0;9.316321373E0
2.558023948E1;1.531276703E0;-2.661855459E0;9.321112633E0
2.558270219E1;1.509717464E0;-2.669042110E0;9.227687836E0
2.558516490E1;1.543254137E0;-2.666646481E0;9.170197487E0
2.558762760E1;1.567209005E0;-2.681019306E0;9.143847466E0
2.559009031E1;1.572000027E0;-2.724138021E0;9.165406227E0
2.559255302E1;1.562417984E0;-2.726533175E0;9.165406227E0
2.559501573E1;1.562417984E0;-2.716951609E0;9.170197487E0
2.559747844E1;1.610327482E0;-2.736115217E0;9.146242142E0
2.559994115E1;1.598350286E0;-2.757674456E0;9.122286797E0
2.560240391E1;1.581581593E0;-2.786420345E0;9.151033401E0
2.560486458E1;1.586372614E0;-2.788815737E0;9.105519295E0
2.560732729E1;1.624700546E0;-2.839120626E0;9.095936775E0
2.560979000E1;1.579186201E0;-2.836725235E0;9.143847466E0
2.561225271E1;1.540858746E0;-2.834330082E0;9.103124619E0
2.561471542E1;1.593559265E0;-2.836725235E0;9.170197487E0
2.561717813E1;1.572000027E0;-2.817561388E0;9.218107224E0
2.561964083E1;1.581581593E0;-2.834330082E0;9.160614967E0
2.562210354E1;1.569604397E0;-2.791211128E0;9.165406227E0
2.562456625E1;1.555231571E0;-2.769651890E0;9.172592163E0
2.562702896E1;1.574395418E0;-2.740906239E0;9.182174683E0
2.562949167E1;1.516903877E0;-2.726533175E0;9.244457245E0
2.563195443E1;1.485762596E0;-2.697787523E0;9.287575722E0
2.563442219E1;1.512112856E0;-2.685810328E0;9.301948547E0
2.563688490E1;1.519299507E0;-2.618736744E0;9.294762611E0
2.563934760E1;1.531276703E0;-2.628318787E0;9.285180092E0
2.564181031E1;1.581581593E0;-2.649878025E0;9.361835480E0
2.564427302E1;1.622304916E0;-2.618736744E0;9.354649544E0
2.564673573E1;1.569604397E0;-2.580409288E0;9.337880135E0
2.564919844E1;1.603141308E0;-2.589991093E0;9.340276718E0
2.565166115E1;1.555231571E0;-2.575618267E0;9.299552917E0
2.565412385E1;1.574395418E0;-2.609154940E0;9.316321373E0
2.565658656E1;1.555231571E0;-2.587595463E0;9.289971352E0
2.565904927E1;1.538463116E0;-2.601968527E0;9.292366028E0
